gene,regulator,polarity,source,is_global_regulator,is_sigma_factor,deg_source
alda,fnr,-,ecocyc_28,yes,no,gummesson_down
alda,soxs,+,ecocyc_28,yes,no,gummesson_down
alda,rob,+,ecocyc_28,yes,no,gummesson_down
alda,rpod,+,ecocyc_28,no,yes,gummesson_down
alda,crp,+,ecocyc_28,yes,no,gummesson_down
alda,arca,-,ecocyc_28_AND_regdb_13,yes,no,gummesson_down
alda,mara,+,ecocyc_28,yes,no,gummesson_down
alda,dnaa,-,ecocyc_28_AND_regdb_13,no,no,gummesson_down
ampg,rpod,+,ecocyc_28,no,yes,houser_down
amtb,glng,+,ecocyc_28,yes,no,schmidt_down
amtb,rpon,+,ecocyc_28,no,yes,schmidt_down
amtb,fur,±,ecocyc_28,yes,no,schmidt_down
amtb,gadx,+,ecocyc_28,yes,no,schmidt_down
amtb,fnr,±,ecocyc_28,yes,no,schmidt_down
apt,glar,-,ecocyc_28_AND_regdb_13,yes,no,houser_down
apt,rpod,+,ecocyc_28,no,yes,houser_down
arga,argr,-,ecocyc_28_AND_regdb_13,yes,no,gummesson_down-houser_down
arga,rpod,+,ecocyc_28,no,yes,gummesson_down-houser_down
arga,lrp,-,ecocyc_28,yes,no,gummesson_down-houser_down
argb,argr,-,ecocyc_28_AND_regdb_13,yes,no,gummesson_down
argb,rpod,+,ecocyc_28,no,yes,gummesson_down
argc,argr,-,ecocyc_28_AND_regdb_13,yes,no,gummesson_down
argc,rpod,+,ecocyc_28,no,yes,gummesson_down
argd,phop,-,ecocyc_28,no,no,gummesson_down
argd,argr,-,ecocyc_28_AND_regdb_13,yes,no,gummesson_down
argd,rpod,+,ecocyc_28,no,yes,gummesson_down
arge,argr,-,ecocyc_28_AND_regdb_13,yes,no,houser_down
arge,rpod,+,ecocyc_28,no,yes,houser_down
argf,argr,-,ecocyc_28_AND_regdb_13,yes,no,gummesson_down
argf,fur,+,ecocyc_28_AND_regdb_13,yes,no,gummesson_down
argf,rpod,+,ecocyc_28,no,yes,gummesson_down
argi,dksa,+,ecocyc_28,yes,no,gummesson_down
argi,argr,-,ecocyc_28_AND_regdb_13,yes,no,gummesson_down
argi,rpod,+,ecocyc_28,no,yes,gummesson_down
arna,basr,+,ecocyc_28_AND_regdb_13,no,no,schmidt_down
arob,glar,-,ecocyc_28_AND_regdb_13,yes,no,houser_down
arob,rpod,+,ecocyc_28,no,yes,houser_down
aroc,gcvb,-,ecocyc_28,yes,no,houser_down
arof,tyrr,-,ecocyc_28_AND_regdb_13,no,no,gummesson_down-houser_down-schmidt_down
arof,nac,-,ecocyc_28_AND_regdb_13,yes,no,gummesson_down-houser_down-schmidt_down
arof,soxr,+,ecocyc_28_AND_regdb_13,no,no,gummesson_down-houser_down-schmidt_down
arof,rpod,+,ecocyc_28,no,yes,gummesson_down-houser_down-schmidt_down
aroh,trpr,-,ecocyc_28_AND_regdb_13,no,no,houser_down
aroh,rpod,+,ecocyc_28,no,yes,houser_down
artj,argr,-,ecocyc_28_AND_regdb_13,yes,no,gummesson_down
artj,rpod,+,ecocyc_28,no,yes,gummesson_down
artq,rpos,+,ecocyc_28,no,yes,houser_down
artq,argr,-,ecocyc_28_AND_regdb_13,yes,no,houser_down
artq,rpod,+,ecocyc_28,no,yes,houser_down
asnb,gadx,+,ecocyc_28,yes,no,houser_down
asnb,gcvb,-,ecocyc_28,yes,no,houser_down
asnb,lrp,+,ecocyc_28,yes,no,houser_down
asnc,nac,-,ecocyc_28_AND_regdb_13,yes,no,houser_down
asnc,asnc,-,ecocyc_28,no,no,houser_down
asnc,rpod,+,ecocyc_28,no,yes,houser_down
aspc,fur,-,ecocyc_28,yes,no,houser_down
aspc,fnr,±,ecocyc_28,yes,no,houser_down
aspc,lrp,+,ecocyc_28,yes,no,houser_down
atpa,rpod,+,ecocyc_28,no,yes,houser_down
atpa,lrp,-,ecocyc_28,yes,no,houser_down
atpb,cpxr,+,ecocyc_28_AND_regdb_13,yes,no,houser_down
atpb,rpod,+,ecocyc_28,no,yes,houser_down
atpc,rpod,+,ecocyc_28,no,yes,houser_down
atpd,rpod,+,ecocyc_28,no,yes,houser_down
atpe,rpod,+,ecocyc_28,no,yes,houser_down
atpf,rpod,+,ecocyc_28,no,yes,houser_down
atpg,rpod,+,ecocyc_28,no,yes,houser_down
atph,rpod,+,ecocyc_28,no,yes,houser_down
atph,lrp,-,ecocyc_28,yes,no,houser_down
baca,rpoe,+,ecocyc_28,no,yes,houser_down
baca,cpxr,+,ecocyc_28,yes,no,houser_down
bama,rpoe,+,ecocyc_28,no,yes,houser_down
bamb,rpoe,+,ecocyc_28,no,yes,houser_down
bamc,rpoe,+,ecocyc_28,no,yes,houser_down
bamc,rpod,+,ecocyc_28,no,yes,houser_down
bamd,rpoe,+,ecocyc_28,no,yes,houser_down
bcsb,fnr,+,ecocyc_28,yes,no,houser_down
bcsb,rpod,+,ecocyc_28,no,yes,houser_down
bcsz,fnr,+,ecocyc_28,yes,no,houser_down
bcsz,rpod,+,ecocyc_28,no,yes,houser_down
beta,beti,-,ecocyc_28_AND_regdb_13,no,no,houser_down
beta,cra,+,ecocyc_28,yes,no,houser_down
beta,arca,-,ecocyc_28,yes,no,houser_down
beta,rpod,+,ecocyc_28,no,yes,houser_down
betb,beti,-,ecocyc_28_AND_regdb_13,no,no,houser_down
betb,cra,+,ecocyc_28,yes,no,houser_down
betb,arca,-,ecocyc_28_AND_regdb_13,yes,no,houser_down
betb,rpod,+,ecocyc_28,no,yes,houser_down
bioa,bira,-,ecocyc_28_AND_regdb_13,no,no,gummesson_down
bioa,rpod,+,ecocyc_28,no,yes,gummesson_down
biob,bira,-,ecocyc_28_AND_regdb_13,no,no,gummesson_down
biob,rpod,+,ecocyc_28,no,yes,gummesson_down
bioc,bira,-,ecocyc_28_AND_regdb_13,no,no,gummesson_down-houser_down-schmidt_down
bioc,rpod,+,ecocyc_28,no,yes,gummesson_down-houser_down-schmidt_down
biod,bira,-,ecocyc_28_AND_regdb_13,no,no,gummesson_down
biod,rpod,+,ecocyc_28,no,yes,gummesson_down
biof,bira,-,ecocyc_28_AND_regdb_13,no,no,gummesson_down
biof,rpod,+,ecocyc_28,no,yes,gummesson_down
bisc,nac,+,ecocyc_28_AND_regdb_13,yes,no,houser_down
bord,nac,-,ecocyc_28_AND_regdb_13,yes,no,schmidt_down
bord,lrp,+,ecocyc_28,yes,no,schmidt_down
bord,phop,+,ecocyc_28_AND_regdb_13,no,no,schmidt_down
btuf,rpos,+,ecocyc_28,no,yes,houser_down
btuf,rpod,+,ecocyc_28,no,yes,houser_down
caid,rpod,+,ecocyc_28,no,yes,schmidt_down
caid,crp,+,ecocyc_28_AND_regdb_13,yes,no,schmidt_down
caid,arca,+,ecocyc_28,yes,no,schmidt_down
caid,hns,-,ecocyc_28,yes,no,schmidt_down
caid,fnr,+,ecocyc_28,yes,no,schmidt_down
caid,caif,+,ecocyc_28_AND_regdb_13,no,no,schmidt_down
can,rpoh,+,ecocyc_28,no,yes,houser_down
can,lrp,+,ecocyc_28,yes,no,houser_down
can,rpod,+,ecocyc_28,no,yes,houser_down
cara,ihfb,±,ecocyc_28,yes,no,gummesson_down
cara,rutr,+,ecocyc_28_AND_regdb_13,no,no,gummesson_down
cara,ihfa,±,ecocyc_28,yes,no,gummesson_down
cara,rpod,+,ecocyc_28,no,yes,gummesson_down
cara,argr,-,ecocyc_28_AND_regdb_13,yes,no,gummesson_down
cara,arca,+,ecocyc_28_AND_regdb_13,yes,no,gummesson_down
cara,purr,-,ecocyc_28_AND_regdb_13,yes,no,gummesson_down
cara,pepa,-,ecocyc_28_AND_regdb_13,no,no,gummesson_down
cara,fis,+,ecocyc_28,yes,no,gummesson_down
cara,cpxr,+,ecocyc_28_AND_regdb_13,yes,no,gummesson_down
cara,ihf,±,regdb_13,no,no,gummesson_down
carb,ihfb,±,ecocyc_28,yes,no,gummesson_down-houser_down
carb,rutr,+,ecocyc_28_AND_regdb_13,no,no,gummesson_down-houser_down
carb,ihfa,±,ecocyc_28,yes,no,gummesson_down-houser_down
carb,rpod,+,ecocyc_28,no,yes,gummesson_down-houser_down
carb,argr,-,ecocyc_28_AND_regdb_13,yes,no,gummesson_down-houser_down
carb,purr,-,ecocyc_28_AND_regdb_13,yes,no,gummesson_down-houser_down
carb,pepa,-,ecocyc_28_AND_regdb_13,no,no,gummesson_down-houser_down
carb,fis,+,ecocyc_28,yes,no,gummesson_down-houser_down
carb,cpxr,+,ecocyc_28_AND_regdb_13,yes,no,gummesson_down-houser_down
carb,ihf,±,regdb_13,no,no,gummesson_down-houser_down
cbl,glng,+,ecocyc_28,yes,no,houser_down-schmidt_down
cbl,rpod,+,ecocyc_28,no,yes,houser_down-schmidt_down
cbl,cysb,+,ecocyc_28_AND_regdb_13,yes,no,houser_down-schmidt_down
cbl,lrp,+,ecocyc_28,yes,no,houser_down-schmidt_down
cbl,cpxr,-,ecocyc_28,yes,no,houser_down-schmidt_down
ccmh,mode,+,ecocyc_28_AND_regdb_13,yes,no,houser_down
ccmh,rpod,+,ecocyc_28,no,yes,houser_down
ccmh,flhd,+,ecocyc_28,yes,no,houser_down
ccmh,flhc,+,ecocyc_28,yes,no,houser_down
ccmh,nac,-,ecocyc_28_AND_regdb_13,yes,no,houser_down
ccmh,narp,±,ecocyc_28_AND_regdb_13,yes,no,houser_down
ccmh,narl,-,ecocyc_28_AND_regdb_13,yes,no,houser_down
ccmh,fnr,+,ecocyc_28_AND_regdb_13,yes,no,houser_down
chaa,glar,-,ecocyc_28_AND_regdb_13,yes,no,houser_down
chaa,cpxr,+,ecocyc_28_AND_regdb_13,yes,no,houser_down
cobu,nac,-,ecocyc_28_AND_regdb_13,yes,no,schmidt_down
cobu,rpod,+,ecocyc_28,no,yes,schmidt_down
codb,nac,+,ecocyc_28_AND_regdb_13,yes,no,gummesson_down-houser_down
codb,rpod,+,ecocyc_28,no,yes,gummesson_down-houser_down
codb,purr,-,ecocyc_28_AND_regdb_13,yes,no,gummesson_down-houser_down
cpxr,rpos,+,ecocyc_28,no,yes,houser_down
cpxr,rpod,+,ecocyc_28,no,yes,houser_down
cpxr,cpxr,+,ecocyc_28_AND_regdb_13,yes,no,houser_down
cpxr,micf,-,ecocyc_28,no,no,houser_down
creb,rpoh,+,ecocyc_28,no,yes,schmidt_down
creb,rpod,+,ecocyc_28,no,yes,schmidt_down
creb,nagc,-,ecocyc_28,yes,no,schmidt_down
csgc,rpod,+,ecocyc_28,no,yes,houser_down
csgc,rpos,+,ecocyc_28,no,yes,houser_down
csgc,flhd,+,ecocyc_28,yes,no,houser_down
csgc,csgd,+,ecocyc_28_AND_regdb_13,yes,no,houser_down
csgc,flhc,+,ecocyc_28,yes,no,houser_down
csgc,btsr,-,ecocyc_28_AND_regdb_13,no,no,houser_down
csgc,fliz,-,ecocyc_28,no,no,houser_down
csgc,cpxr,-,ecocyc_28_AND_regdb_13,yes,no,houser_down
csgg,ihfa,+,ecocyc_28,yes,no,schmidt_down
csgg,mcas,-,ecocyc_28_AND_regdb_13,no,no,schmidt_down
csgg,btsr,-,ecocyc_28_AND_regdb_13,no,no,schmidt_down
csgg,gcvb,-,ecocyc_28,yes,no,schmidt_down
csgg,rydc,-,ecocyc_28,no,no,schmidt_down
csgg,rcda,+,ecocyc_28_AND_regdb_13,no,no,schmidt_down
csgg,omra,-,ecocyc_28_AND_regdb_13,no,no,schmidt_down
csgg,mqsa,-,ecocyc_28_AND_regdb_13,no,no,schmidt_down
csgg,ompr,+,ecocyc_28_AND_regdb_13,yes,no,schmidt_down
csgg,rpos,+,ecocyc_28,no,yes,schmidt_down
csgg,crp,+,ecocyc_28,yes,no,schmidt_down
csgg,csgd,+,ecocyc_28_AND_regdb_13,yes,no,schmidt_down
csgg,rcsb,-,ecocyc_28,yes,no,schmidt_down
csgg,rsta,-,ecocyc_28_AND_regdb_13,no,no,schmidt_down
csgg,mlra,+,ecocyc_28_AND_regdb_13,no,no,schmidt_down
csgg,fliz,-,ecocyc_28_AND_regdb_13,no,no,schmidt_down
csgg,rpod,+,ecocyc_28,no,yes,schmidt_down
csgg,bola,+,ecocyc_28,no,no,schmidt_down
csgg,rybb,-,ecocyc_28_AND_regdb_13,no,no,schmidt_down
csgg,cpxr,-,ecocyc_28_AND_regdb_13,yes,no,schmidt_down
csgg,rpra,-,ecocyc_28_AND_regdb_13,no,no,schmidt_down
csgg,rcsa,-,ecocyc_28,no,no,schmidt_down
csgg,cra,+,ecocyc_28_AND_regdb_13,yes,no,schmidt_down
csgg,hns,-,ecocyc_28,yes,no,schmidt_down
csgg,basr,+,ecocyc_28_AND_regdb_13,no,no,schmidt_down
csgg,omrb,-,ecocyc_28_AND_regdb_13,no,no,schmidt_down
csgg,ihfb,+,ecocyc_28,yes,no,schmidt_down
csgg,h-ns,-,regdb_13,no,no,schmidt_down
csgg,ihf,+,regdb_13,no,no,schmidt_down
cspa,rpod,+,ecocyc_28,no,yes,gummesson_down-wu_down
cspa,fis,+,ecocyc_28,yes,no,gummesson_down-wu_down
cspa,hns,-,ecocyc_28,yes,no,gummesson_down-wu_down
cspa,cpxr,+,ecocyc_28,yes,no,gummesson_down-wu_down
cspa,ydip,+,ecocyc_28,no,no,gummesson_down-wu_down
cspa,zrar,-,ecocyc_28,no,no,gummesson_down-wu_down
cspa,h-ns,-,regdb_13,no,no,gummesson_down-wu_down
cspc,rpon,-,ecocyc_28,no,yes,houser_down
cspc,btsr,-,ecocyc_28_AND_regdb_13,no,no,houser_down
cspc,rpod,+,ecocyc_28,no,yes,houser_down
cusa,hprr,+,ecocyc_28_AND_regdb_13,no,no,houser_down
cusa,rpod,+,ecocyc_28,no,yes,houser_down
cusa,phob,+,ecocyc_28_AND_regdb_13,yes,no,houser_down
cusa,cusr,+,ecocyc_28_AND_regdb_13,no,no,houser_down
cusa,yiep,-,ecocyc_28,no,no,houser_down
cusf,ycit,-,ecocyc_28_AND_regdb_13,no,no,schmidt_down
cusf,hprr,+,ecocyc_28_AND_regdb_13,no,no,schmidt_down
cusf,rpod,+,ecocyc_28,no,yes,schmidt_down
cusf,phob,+,ecocyc_28_AND_regdb_13,yes,no,schmidt_down
cusf,cusr,+,ecocyc_28_AND_regdb_13,no,no,schmidt_down
cusr,phob,+,ecocyc_28_AND_regdb_13,yes,no,houser_down-schmidt_down
cusr,hprr,+,ecocyc_28_AND_regdb_13,no,no,houser_down-schmidt_down
cusr,rpod,+,ecocyc_28,no,yes,houser_down-schmidt_down
cusr,cusr,+,ecocyc_28_AND_regdb_13,no,no,houser_down-schmidt_down
cuss,phob,+,ecocyc_28_AND_regdb_13,yes,no,houser_down
cuss,hprr,+,ecocyc_28_AND_regdb_13,no,no,houser_down
cuss,rpod,+,ecocyc_28,no,yes,houser_down
cuss,cusr,+,ecocyc_28_AND_regdb_13,no,no,houser_down
cvpa,argr,-,ecocyc_28_AND_regdb_13,yes,no,gummesson_down
cvpa,rpod,+,ecocyc_28,no,yes,gummesson_down
cvpa,purr,-,ecocyc_28_AND_regdb_13,yes,no,gummesson_down
cyca,ihfa,+,ecocyc_28,yes,no,houser_down
cyca,crp,+,ecocyc_28_AND_regdb_13,yes,no,houser_down
cyca,nac,+,ecocyc_28_AND_regdb_13,yes,no,houser_down
cyca,arca,-,ecocyc_28_AND_regdb_13,yes,no,houser_down
cyca,hns,+,ecocyc_28,yes,no,houser_down
cyca,gcvb,-,ecocyc_28,yes,no,houser_down
cyca,lrp,-,ecocyc_28_AND_regdb_13,yes,no,houser_down
cyca,ihfb,+,ecocyc_28,yes,no,houser_down
cydd,rpod,+,ecocyc_28,no,yes,houser_down
cydd,arca,+,ecocyc_28_AND_regdb_13,yes,no,houser_down
cydd,narl,+,ecocyc_28,yes,no,houser_down
cydd,fnr,+,ecocyc_28,yes,no,houser_down
cydd,fnrs,-,ecocyc_28,no,no,houser_down
cyoa,rpod,+,ecocyc_28,no,yes,houser_down
cyoa,crp,+,ecocyc_28,yes,no,houser_down
cyoa,cra,±,ecocyc_28,yes,no,houser_down
cyoa,fur,-,ecocyc_28,yes,no,houser_down
cyoa,arca,-,ecocyc_28_AND_regdb_13,yes,no,houser_down
cyoa,hprr,-,ecocyc_28,no,no,houser_down
cyoa,fis,+,ecocyc_28,yes,no,houser_down
cyoa,cusr,+,ecocyc_28,no,no,houser_down
cyoa,pdhr,-,ecocyc_28_AND_regdb_13,yes,no,houser_down
cyoa,fnr,-,ecocyc_28,yes,no,houser_down
cyoa,gade,+,ecocyc_28,yes,no,houser_down
cyob,rpod,+,ecocyc_28,no,yes,houser_down
cyob,crp,+,ecocyc_28,yes,no,houser_down
cyob,cra,±,ecocyc_28,yes,no,houser_down
cyob,fur,-,ecocyc_28,yes,no,houser_down
cyob,arca,-,ecocyc_28_AND_regdb_13,yes,no,houser_down
cyob,hprr,-,ecocyc_28,no,no,houser_down
cyob,fis,+,ecocyc_28,yes,no,houser_down
cyob,cusr,+,ecocyc_28,no,no,houser_down
cyob,pdhr,-,ecocyc_28_AND_regdb_13,yes,no,houser_down
cyob,fnr,-,ecocyc_28,yes,no,houser_down
cyob,gade,+,ecocyc_28,yes,no,houser_down
cyoc,rpod,+,ecocyc_28,no,yes,houser_down
cyoc,crp,+,ecocyc_28,yes,no,houser_down
cyoc,cra,±,ecocyc_28,yes,no,houser_down
cyoc,fur,-,ecocyc_28,yes,no,houser_down
cyoc,arca,-,ecocyc_28_AND_regdb_13,yes,no,houser_down
cyoc,hprr,-,ecocyc_28,no,no,houser_down
cyoc,fis,+,ecocyc_28,yes,no,houser_down
cyoc,cusr,+,ecocyc_28,no,no,houser_down
cyoc,pdhr,-,ecocyc_28_AND_regdb_13,yes,no,houser_down
cyoc,fnr,-,ecocyc_28,yes,no,houser_down
cyoc,gade,+,ecocyc_28,yes,no,houser_down
cyod,rpod,+,ecocyc_28,no,yes,houser_down
cyod,crp,+,ecocyc_28,yes,no,houser_down
cyod,cra,±,ecocyc_28,yes,no,houser_down
cyod,fur,-,ecocyc_28,yes,no,houser_down
cyod,arca,-,ecocyc_28_AND_regdb_13,yes,no,houser_down
cyod,hprr,-,ecocyc_28,no,no,houser_down
cyod,fis,+,ecocyc_28,yes,no,houser_down
cyod,cusr,+,ecocyc_28,no,no,houser_down
cyod,pdhr,-,ecocyc_28_AND_regdb_13,yes,no,houser_down
cyod,fnr,-,ecocyc_28,yes,no,houser_down
cyod,gade,+,ecocyc_28,yes,no,houser_down
cyoe,rpod,+,ecocyc_28,no,yes,houser_down
cyoe,crp,+,ecocyc_28,yes,no,houser_down
cyoe,cra,±,ecocyc_28,yes,no,houser_down
cyoe,fur,-,ecocyc_28,yes,no,houser_down
cyoe,arca,-,ecocyc_28_AND_regdb_13,yes,no,houser_down
cyoe,hprr,-,ecocyc_28,no,no,houser_down
cyoe,fis,+,ecocyc_28,yes,no,houser_down
cyoe,cusr,+,ecocyc_28,no,no,houser_down
cyoe,pdhr,-,ecocyc_28_AND_regdb_13,yes,no,houser_down
cyoe,fnr,-,ecocyc_28,yes,no,houser_down
cyoe,gade,+,ecocyc_28,yes,no,houser_down
cysc,rpod,+,ecocyc_28,no,yes,houser_down
cysc,cysb,+,ecocyc_28_AND_regdb_13,yes,no,houser_down
cyse,ryhb,-,ecocyc_28_AND_regdb_13,yes,no,houser_down
cyse,sutr,-,ecocyc_28_AND_regdb_13,no,no,houser_down
cysg,ihfb,±,ecocyc_28,yes,no,houser_down
cysg,ihfa,±,ecocyc_28,yes,no,houser_down
cysg,rpod,+,ecocyc_28,no,yes,houser_down
cysg,crp,-,ecocyc_28,yes,no,houser_down
cysg,narl,+,ecocyc_28_AND_regdb_13,yes,no,houser_down
cysg,cra,-,ecocyc_28_AND_regdb_13,yes,no,houser_down
cysg,fis,-,ecocyc_28_AND_regdb_13,yes,no,houser_down
cysg,hns,-,ecocyc_28,yes,no,houser_down
cysg,fnr,+,ecocyc_28_AND_regdb_13,yes,no,houser_down
cysg,narp,+,ecocyc_28_AND_regdb_13,yes,no,houser_down
cysg,h-ns,-,regdb_13,no,no,houser_down
cysg,ihf,±,regdb_13,no,no,houser_down
cysi,ihfa,+,ecocyc_28,yes,no,houser_down
cysi,rpod,+,ecocyc_28,no,yes,houser_down
cysi,cysb,+,ecocyc_28,yes,no,houser_down
cysi,ihfb,+,ecocyc_28,yes,no,houser_down
cysi,ihf,+,regdb_13,no,no,houser_down
cysk,rpod,+,ecocyc_28,no,yes,houser_down
cysk,cysb,+,ecocyc_28_AND_regdb_13,yes,no,houser_down
cysm,rpod,+,ecocyc_28,no,yes,houser_down
cysm,hns,-,ecocyc_28,yes,no,houser_down
cysm,cysb,+,ecocyc_28_AND_regdb_13,yes,no,houser_down
cysn,glar,+,ecocyc_28_AND_regdb_13,yes,no,houser_down
cysn,rpod,+,ecocyc_28,no,yes,houser_down
cysn,cysb,+,ecocyc_28_AND_regdb_13,yes,no,houser_down
cysp,rpod,+,ecocyc_28,no,yes,houser_down
cysp,hns,-,ecocyc_28,yes,no,houser_down
cysp,cysb,+,ecocyc_28_AND_regdb_13,yes,no,houser_down
cysu,rpod,+,ecocyc_28,no,yes,houser_down
cysu,hns,-,ecocyc_28,yes,no,houser_down
cysu,cysb,+,ecocyc_28_AND_regdb_13,yes,no,houser_down
cytr,rpod,+,ecocyc_28,no,yes,houser_down
cytr,crp,±,ecocyc_28_AND_regdb_13,yes,no,houser_down
cytr,cytr,-,ecocyc_28_AND_regdb_13,no,no,houser_down
dam,rpod,+,ecocyc_28,no,yes,houser_down-schmidt_down
damx,rpod,+,ecocyc_28,no,yes,houser_down
dapb,nac,-,ecocyc_28_AND_regdb_13,yes,no,houser_down
dapb,fur,-,ecocyc_28,yes,no,houser_down
dapb,argp,+,ecocyc_28_AND_regdb_13,no,no,houser_down
dapb,rpod,+,ecocyc_28,no,yes,houser_down
dapf,rpod,+,ecocyc_28,no,yes,houser_down
ddlb,pdhr,-,ecocyc_28_AND_regdb_13,yes,no,houser_down
ddlb,lexa,-,ecocyc_28,yes,no,houser_down
ddlb,mraz,-,ecocyc_28_AND_regdb_13,no,no,houser_down
ddlb,rpod,+,ecocyc_28,no,yes,houser_down
ddpb,glng,+,ecocyc_28,yes,no,houser_down
ddpb,rpon,+,ecocyc_28,no,yes,houser_down
ddpb,rpos,+,ecocyc_28,no,yes,houser_down
ddpb,ntrc,+,regdb_13,no,no,houser_down
dead,rpod,+,ecocyc_28,no,yes,houser_down
dead,lrp,-,ecocyc_28,yes,no,houser_down
deda,lrp,-,ecocyc_28,yes,no,houser_down
degs,rpod,+,ecocyc_28,no,yes,houser_down
deoa,deor,-,ecocyc_28_AND_regdb_13,no,no,houser_down
deoa,crp,±,ecocyc_28_AND_regdb_13,yes,no,houser_down
deoa,mode,-,ecocyc_28_AND_regdb_13,yes,no,houser_down
deoa,rpod,+,ecocyc_28,no,yes,houser_down
deoa,cytr,-,ecocyc_28_AND_regdb_13,no,no,houser_down
deoa,fis,+,ecocyc_28,yes,no,houser_down
deoc,deor,-,ecocyc_28_AND_regdb_13,no,no,houser_down
deoc,crp,±,ecocyc_28_AND_regdb_13,yes,no,houser_down
deoc,mode,-,ecocyc_28_AND_regdb_13,yes,no,houser_down
deoc,rpod,+,ecocyc_28,no,yes,houser_down
deoc,cytr,-,ecocyc_28_AND_regdb_13,no,no,houser_down
deoc,fis,+,ecocyc_28,yes,no,houser_down
der,rpoe,+,ecocyc_28,no,yes,houser_down
dhak,rpos,+,ecocyc_28,no,yes,houser_down
dhak,nac,-,ecocyc_28_AND_regdb_13,yes,no,houser_down
