gene,regulator,polarity,source,is_global_regulator,is_sigma_factor,deg_source
cara,argr,-,ecocyc_28_AND_regdb_13,yes,no,rajacharya_downregulated
cara,arca,+,ecocyc_28_AND_regdb_13,yes,no,rajacharya_downregulated
cara,purr,-,ecocyc_28_AND_regdb_13,yes,no,rajacharya_downregulated
cara,pepa,-,ecocyc_28_AND_regdb_13,no,no,rajacharya_downregulated
cara,fis,+,ecocyc_28,yes,no,rajacharya_downregulated
cara,cpxr,+,ecocyc_28_AND_regdb_13,yes,no,rajacharya_downregulated
cara,ihf,±,regdb_13,no,no,rajacharya_downregulated
ccmd,mode,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
ccmd,rpod,+,ecocyc_28,no,yes,ceroni_down
ccmd,flhd,+,ecocyc_28,yes,no,ceroni_down
ccmd,flhc,+,ecocyc_28,yes,no,ceroni_down
ccmd,narp,±,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
ccmd,narl,-,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
ccmd,fnr,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
ceda,rpod,+,ecocyc_28,no,yes,rajacharya_downregulated
cfa,arrs,+,ecocyc_28_AND_regdb_13,no,no,vazulka_down
cfa,rpos,+,ecocyc_28,no,yes,vazulka_down
cfa,rpod,+,ecocyc_28,no,yes,vazulka_down
cfa,nac,-,ecocyc_28_AND_regdb_13,yes,no,vazulka_down
cfa,rydc,+,ecocyc_28_AND_regdb_13,no,no,vazulka_down
cfa,cpxq,-,ecocyc_28_AND_regdb_13,no,no,vazulka_down
chew,flia,+,ecocyc_28,no,yes,rajacharya_downregulated
chew,cpxr,-,ecocyc_28_AND_regdb_13,yes,no,rajacharya_downregulated
chip,crp,+,ecocyc_28,yes,no,ceroni_down
chip,chix,-,ecocyc_28_AND_regdb_13,no,no,ceroni_down
chip,nagc,-,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
cira,rpod,+,ecocyc_28,no,yes,ceroni_down
cira,ryhb,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
cira,crp,+,ecocyc_28,yes,no,ceroni_down
cira,hfq,-,ecocyc_28_AND_regdb_13,no,no,ceroni_down
cira,fur,-,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
cira,omrb,-,ecocyc_28_AND_regdb_13,no,no,ceroni_down
cira,omra,-,ecocyc_28_AND_regdb_13,no,no,ceroni_down
clpp,rpoh,+,ecocyc_28,no,yes,rajacharya_downregulated
clpp,lrp,+,ecocyc_28,yes,no,rajacharya_downregulated
clpp,rpod,+,ecocyc_28,no,yes,rajacharya_downregulated
coad,rpod,+,ecocyc_28,no,yes,rajacharya_downregulated
coda,nac,+,ecocyc_28_AND_regdb_13,yes,no,rajacharya_downregulated
coda,rpod,+,ecocyc_28,no,yes,rajacharya_downregulated
coda,purr,-,ecocyc_28_AND_regdb_13,yes,no,rajacharya_downregulated
csgf,ihfa,+,ecocyc_28,yes,no,ceroni_down
csgf,mcas,-,ecocyc_28_AND_regdb_13,no,no,ceroni_down
csgf,btsr,-,ecocyc_28_AND_regdb_13,no,no,ceroni_down
csgf,gcvb,-,ecocyc_28,yes,no,ceroni_down
csgf,rydc,-,ecocyc_28,no,no,ceroni_down
csgf,rcda,+,ecocyc_28_AND_regdb_13,no,no,ceroni_down
csgf,omra,-,ecocyc_28_AND_regdb_13,no,no,ceroni_down
csgf,mqsa,-,ecocyc_28_AND_regdb_13,no,no,ceroni_down
csgf,ompr,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
csgf,rpos,+,ecocyc_28,no,yes,ceroni_down
csgf,crp,+,ecocyc_28,yes,no,ceroni_down
csgf,csgd,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
csgf,rcsb,-,ecocyc_28,yes,no,ceroni_down
csgf,rsta,-,ecocyc_28_AND_regdb_13,no,no,ceroni_down
csgf,mlra,+,ecocyc_28_AND_regdb_13,no,no,ceroni_down
csgf,fliz,-,ecocyc_28_AND_regdb_13,no,no,ceroni_down
csgf,rpod,+,ecocyc_28,no,yes,ceroni_down
csgf,bola,+,ecocyc_28,no,no,ceroni_down
csgf,rybb,-,ecocyc_28_AND_regdb_13,no,no,ceroni_down
csgf,cpxr,-,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
csgf,rpra,-,ecocyc_28_AND_regdb_13,no,no,ceroni_down
csgf,rcsa,-,ecocyc_28,no,no,ceroni_down
csgf,cra,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
csgf,hns,-,ecocyc_28,yes,no,ceroni_down
csgf,basr,+,ecocyc_28_AND_regdb_13,no,no,ceroni_down
csgf,omrb,-,ecocyc_28_AND_regdb_13,no,no,ceroni_down
csgf,ihfb,+,ecocyc_28,yes,no,ceroni_down
csgf,h-ns,-,regdb_13,no,no,ceroni_down
csgf,ihf,+,regdb_13,no,no,ceroni_down
csrb,rpod,+,ecocyc_28,no,yes,ceroni_down
csrb,ihfa,+,ecocyc_28,yes,no,ceroni_down
csrb,dksa,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
csrb,uvry,+,ecocyc_28_AND_regdb_13,no,no,ceroni_down
csrb,ihfb,+,ecocyc_28,yes,no,ceroni_down
cynt,nac,-,ecocyc_28_AND_regdb_13,yes,no,jovanovic_down
cynt,rpod,+,ecocyc_28,no,yes,jovanovic_down
cynt,cynr,+,ecocyc_28_AND_regdb_13,no,no,jovanovic_down
cysd,rpod,+,ecocyc_28,no,yes,rajacharya_downregulated
cysd,cysb,+,ecocyc_28_AND_regdb_13,yes,no,rajacharya_downregulated
cysj,rpod,+,ecocyc_28,no,yes,rajacharya_downregulated
cysj,ihfa,+,ecocyc_28,yes,no,rajacharya_downregulated
cysj,nac,-,ecocyc_28_AND_regdb_13,yes,no,rajacharya_downregulated
cysj,cysb,+,ecocyc_28,yes,no,rajacharya_downregulated
cysj,yafc,+,ecocyc_28,no,no,rajacharya_downregulated
cysj,yeie,-,ecocyc_28,no,no,rajacharya_downregulated
cysj,ihfb,+,ecocyc_28,yes,no,rajacharya_downregulated
cysj,ihf,+,regdb_13,no,no,rajacharya_downregulated
cyss,glar,-,ecocyc_28_AND_regdb_13,yes,no,rajacharya_downregulated
cyss,nac,-,ecocyc_28_AND_regdb_13,yes,no,rajacharya_downregulated
dctr,gadw,-,ecocyc_28,no,no,ceroni_down
dctr,rpod,+,ecocyc_28,no,yes,ceroni_down
dctr,glar,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
dctr,rcsb,+,ecocyc_28,yes,no,ceroni_down
dctr,ydeo,+,ecocyc_28_AND_regdb_13,no,no,ceroni_down
dctr,gadx,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
dctr,hns,-,ecocyc_28,yes,no,ceroni_down
dctr,gade,+,ecocyc_28,yes,no,ceroni_down
dctr,mara,-,ecocyc_28,yes,no,ceroni_down
dctr,h-ns,-,regdb_13,no,no,ceroni_down
dctr,gadrcs,+,regdb_13,no,no,ceroni_down
dcuc,yeie,-,ecocyc_28,no,no,ceroni_down
dcuc,fnr,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
dcuc,arca,+,ecocyc_28,yes,no,ceroni_down
ddpa,glng,+,ecocyc_28,yes,no,rajacharya_downregulated
ddpa,rpon,+,ecocyc_28,no,yes,rajacharya_downregulated
ddpa,rpos,+,ecocyc_28,no,yes,rajacharya_downregulated
ddpa,ntrc,+,regdb_13,no,no,rajacharya_downregulated
ddpb,glng,+,ecocyc_28,yes,no,ceroni_down
ddpb,rpon,+,ecocyc_28,no,yes,ceroni_down
ddpb,rpos,+,ecocyc_28,no,yes,ceroni_down
ddpb,ntrc,+,regdb_13,no,no,ceroni_down
ddpx,glng,+,ecocyc_28,yes,no,ceroni_down
ddpx,rpon,+,ecocyc_28,no,yes,ceroni_down
ddpx,rpos,+,ecocyc_28,no,yes,ceroni_down
ddpx,ntrc,+,regdb_13,no,no,ceroni_down
deod,deor,-,ecocyc_28_AND_regdb_13,no,no,rajacharya_downregulated
deod,crp,±,ecocyc_28_AND_regdb_13,yes,no,rajacharya_downregulated
deod,mode,-,ecocyc_28_AND_regdb_13,yes,no,rajacharya_downregulated
deod,rpod,+,ecocyc_28,no,yes,rajacharya_downregulated
deod,cytr,-,ecocyc_28_AND_regdb_13,no,no,rajacharya_downregulated
deod,fis,+,ecocyc_28,yes,no,rajacharya_downregulated
dgok,crp,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
dgok,rpod,+,ecocyc_28,no,yes,ceroni_down
dgok,dgor,-,ecocyc_28_AND_regdb_13,no,no,ceroni_down
dhak,rpos,+,ecocyc_28,no,yes,ceroni_down
dhak,nac,-,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
dhak,dhar,+,ecocyc_28,no,no,ceroni_down
dhak,lrp,-,ecocyc_28,yes,no,ceroni_down
dhak,srsr,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
dham,srsr,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
dham,rpos,+,ecocyc_28,no,yes,ceroni_down
dham,dhar,+,ecocyc_28,no,no,ceroni_down
dicc,dica,-,ecocyc_28_AND_regdb_13,no,no,jovanovic_down
dicc,dicd,-,ecocyc_28,no,no,jovanovic_down
dicc,rpod,+,ecocyc_28,no,yes,jovanovic_down
dsbg,nac,+,ecocyc_28_AND_regdb_13,yes,no,rajacharya_downregulated
dsbg,oxyr,+,ecocyc_28_AND_regdb_13,yes,no,rajacharya_downregulated
dsbg,cpxr,+,ecocyc_28,yes,no,rajacharya_downregulated
efeb,fur,-,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
efeo,fur,-,ecocyc_28_AND_regdb_13,yes,no,ceroni_down-vazulka_down
eno,rpos,+,ecocyc_28,no,yes,jovanovic_down
eno,cra,-,ecocyc_28_AND_regdb_13,yes,no,jovanovic_down
eno,lrp,+,ecocyc_28,yes,no,jovanovic_down
eno,rpod,+,ecocyc_28,no,yes,jovanovic_down
ente,crp,+,ecocyc_28,yes,no,ceroni_down
ente,fur,-,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
ente,rpod,+,ecocyc_28,no,yes,ceroni_down
ents,fur,±,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
ents,rpod,+,ecocyc_28,no,yes,ceroni_down
exbb,lrp,+,ecocyc_28,yes,no,rajacharya_downregulated
exbb,fur,-,ecocyc_28_AND_regdb_13,yes,no,rajacharya_downregulated
exbb,cpxr,+,ecocyc_28,yes,no,rajacharya_downregulated
exbb,rpod,+,ecocyc_28,no,yes,rajacharya_downregulated
fabh,dksa,-,ecocyc_28,yes,no,rajacharya_downregulated
fabh,fadr,+,ecocyc_28_AND_regdb_13,no,no,rajacharya_downregulated
fabh,rpod,+,ecocyc_28,no,yes,rajacharya_downregulated
fbab,cra,-,ecocyc_28_AND_regdb_13,yes,no,vazulka_down
fbab,rpos,+,ecocyc_28,no,yes,vazulka_down
fdoi,sdhx,-,ecocyc_28_AND_regdb_13,no,no,jovanovic_down
feci,slya,-,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
feci,fur,-,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
feci,rpod,+,ecocyc_28,no,yes,ceroni_down
fecr,slya,-,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
fecr,fur,-,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
fecr,rpod,+,ecocyc_28,no,yes,ceroni_down
feoc,ompr,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
feoc,rpod,+,ecocyc_28,no,yes,ceroni_down
feoc,nagc,NA,ecocyc_28,yes,no,ceroni_down
feoc,fur,-,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
feoc,fnr,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
fepb,rutr,-,ecocyc_28_AND_regdb_13,no,no,ceroni_down
fepb,fur,-,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
fepb,rpod,+,ecocyc_28,no,yes,ceroni_down
fepc,fur,-,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
fepc,rpod,+,ecocyc_28,no,yes,ceroni_down
fepd,fur,-,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
fepd,rpod,+,ecocyc_28,no,yes,ceroni_down
fepg,fur,-,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
fepg,rpod,+,ecocyc_28,no,yes,ceroni_down
fes,fnr,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
fes,hns,+,ecocyc_28,yes,no,ceroni_down
fes,fur,-,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
fes,rpod,+,ecocyc_28,no,yes,ceroni_down
fimg,rpod,+,ecocyc_28,no,yes,ceroni_down
fimg,ihfa,+,ecocyc_28,yes,no,ceroni_down
fimg,qseb,+,ecocyc_28,no,no,ceroni_down
fimg,fis,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
fimg,hns,+,ecocyc_28,yes,no,ceroni_down
fimg,lrp,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
fimg,ihfb,+,ecocyc_28,yes,no,ceroni_down
fimg,h-ns,+,regdb_13,no,no,ceroni_down
fixc,crp,+,ecocyc_28,yes,no,jovanovic_down
fixc,caif,+,ecocyc_28_AND_regdb_13,no,no,jovanovic_down
fixc,rpod,+,ecocyc_28,no,yes,jovanovic_down
fixc,fnr,+,ecocyc_28,yes,no,jovanovic_down
flda,soxs,+,ecocyc_28_AND_regdb_13,yes,no,rajacharya_downregulated
flgl,flia,+,ecocyc_28,no,yes,rajacharya_downregulated
flgl,fur,+,ecocyc_28,yes,no,rajacharya_downregulated
flir,rpod,+,ecocyc_28,no,yes,ceroni_down
flir,flhd,+,ecocyc_28,yes,no,ceroni_down
flir,flia,+,ecocyc_28,no,yes,ceroni_down
flir,flhc,+,ecocyc_28,yes,no,ceroni_down
flir,fimr2,-,ecocyc_28,no,no,ceroni_down
flir,flhdc,+,regdb_13,no,no,ceroni_down
flu,ydci,+,ecocyc_28,no,no,ceroni_down-jovanovic_down
flu,dksa,+,ecocyc_28,yes,no,ceroni_down-jovanovic_down
flu,oxyr,-,ecocyc_28_AND_regdb_13,yes,no,ceroni_down-jovanovic_down
flu,rpod,+,ecocyc_28,no,yes,ceroni_down-jovanovic_down
fole,rpod,+,ecocyc_28,no,yes,rajacharya_downregulated
fole,metj,-,ecocyc_28_AND_regdb_13,no,no,rajacharya_downregulated
fole,arca,-,ecocyc_28_AND_regdb_13,yes,no,rajacharya_downregulated
fole,sgrs,-,ecocyc_28_AND_regdb_13,no,no,rajacharya_downregulated
fole,fnrs,-,ecocyc_28,no,no,rajacharya_downregulated
frc,evga,+,ecocyc_28_AND_regdb_13,no,no,ceroni_down
frc,cpxr,+,ecocyc_28,yes,no,ceroni_down
frc,rpod,+,ecocyc_28,no,yes,ceroni_down
ftsk,lexa,-,ecocyc_28_AND_regdb_13,yes,no,rajacharya_downregulated
ftsk,rpod,+,ecocyc_28,no,yes,rajacharya_downregulated
fuci,spf,-,ecocyc_28,yes,no,rajacharya_downregulated
fuci,rpod,+,ecocyc_28,no,yes,rajacharya_downregulated
fuci,crp,+,ecocyc_28_AND_regdb_13,yes,no,rajacharya_downregulated
fuci,fucr,+,ecocyc_28,no,no,rajacharya_downregulated
fuci,srsr,+,ecocyc_28_AND_regdb_13,yes,no,rajacharya_downregulated
fuco,rpod,+,ecocyc_28,no,yes,jovanovic_down
fuco,crp,+,ecocyc_28,yes,no,jovanovic_down
fuco,srsr,+,ecocyc_28_AND_regdb_13,yes,no,jovanovic_down
fuco,fucr,+,ecocyc_28,no,no,jovanovic_down
gabd,rpod,+,ecocyc_28,no,yes,jovanovic_down
gabd,rpos,+,ecocyc_28,no,yes,jovanovic_down
gabd,nac,+,ecocyc_28_AND_regdb_13,yes,no,jovanovic_down
gabd,glar,-,ecocyc_28_AND_regdb_13,yes,no,jovanovic_down
gabd,crp,+,ecocyc_28_AND_regdb_13,yes,no,jovanovic_down
gabd,hns,+,ecocyc_28,yes,no,jovanovic_down
gabd,lrp,+,ecocyc_28_AND_regdb_13,yes,no,jovanovic_down
gabd,ptrr,+,ecocyc_28,no,no,jovanovic_down
gabp,rpod,+,ecocyc_28,no,yes,ceroni_down
gabp,rpos,+,ecocyc_28,no,yes,ceroni_down
gabp,nac,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
gabp,glar,-,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
gabp,crp,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
gabp,hns,+,ecocyc_28,yes,no,ceroni_down
gabp,lrp,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
gada,rcsb,±,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
gada,torr,±,ecocyc_28,no,no,ceroni_down
gada,rpod,+,ecocyc_28,no,yes,ceroni_down
gada,rpos,+,ecocyc_28,no,yes,ceroni_down
gada,arca,+,ecocyc_28,yes,no,ceroni_down
gada,crp,-,ecocyc_28,yes,no,ceroni_down
gada,adiy,+,ecocyc_28_AND_regdb_13,no,no,ceroni_down
gada,gadx,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
gada,fis,-,ecocyc_28,yes,no,ceroni_down
gada,hns,-,ecocyc_28,yes,no,ceroni_down
gada,ptrr,-,ecocyc_28,no,no,ceroni_down
gada,gadw,±,ecocyc_28_AND_regdb_13,no,no,ceroni_down
gada,fnr,-,ecocyc_28,yes,no,ceroni_down
gada,gade,+,ecocyc_28,yes,no,ceroni_down
gada,h-ns,-,regdb_13,no,no,ceroni_down
gada,gadrcs,+,regdb_13,no,no,ceroni_down
gadb,torr,+,ecocyc_28,no,no,ceroni_down
gadb,rpod,+,ecocyc_28,no,yes,ceroni_down
gadb,rpos,+,ecocyc_28,no,yes,ceroni_down
gadb,rcsb,+,ecocyc_28,yes,no,ceroni_down
gadb,ydeo,+,ecocyc_28,no,no,ceroni_down
gadb,crp,-,ecocyc_28,yes,no,ceroni_down
gadb,adiy,+,ecocyc_28_AND_regdb_13,no,no,ceroni_down
gadb,ydci,+,ecocyc_28,no,no,ceroni_down
gadb,gadx,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
gadb,fis,-,ecocyc_28,yes,no,ceroni_down
gadb,hns,-,ecocyc_28,yes,no,ceroni_down
gadb,lrp,-,ecocyc_28,yes,no,ceroni_down
gadb,fliz,-,ecocyc_28_AND_regdb_13,no,no,ceroni_down
gadb,gadw,±,ecocyc_28_AND_regdb_13,no,no,ceroni_down
gadb,ptrr,-,ecocyc_28,no,no,ceroni_down
gadb,gade,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
gadc,torr,+,ecocyc_28,no,no,ceroni_down
gadc,rpod,+,ecocyc_28,no,yes,ceroni_down
gadc,rpos,+,ecocyc_28,no,yes,ceroni_down
gadc,rcsb,+,ecocyc_28,yes,no,ceroni_down
gadc,crp,-,ecocyc_28,yes,no,ceroni_down
gadc,adiy,+,ecocyc_28_AND_regdb_13,no,no,ceroni_down
gadc,gadx,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
gadc,fis,-,ecocyc_28,yes,no,ceroni_down
gadc,hns,-,ecocyc_28,yes,no,ceroni_down
gadc,fliz,-,ecocyc_28_AND_regdb_13,no,no,ceroni_down
gadc,gadw,±,ecocyc_28_AND_regdb_13,no,no,ceroni_down
gadc,gade,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
gade,torr,+,ecocyc_28,no,no,ceroni_down
gade,arrs,+,ecocyc_28,no,no,ceroni_down
gade,rpod,+,ecocyc_28,no,yes,ceroni_down
gade,rpos,+,ecocyc_28,no,yes,ceroni_down
gade,nac,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
gade,ydeo,+,ecocyc_28_AND_regdb_13,no,no,ceroni_down
gade,arca,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
gade,crp,-,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
gade,evga,+,ecocyc_28_AND_regdb_13,no,no,ceroni_down
gade,gadx,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
gade,hns,-,ecocyc_28,yes,no,ceroni_down
gade,phop,+,ecocyc_28,no,no,ceroni_down
gade,fliz,-,ecocyc_28_AND_regdb_13,no,no,ceroni_down
gade,gadw,+,ecocyc_28,no,no,ceroni_down
gade,gade,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
gade,h-ns,-,regdb_13,no,no,ceroni_down
gadw,gadw,-,ecocyc_28,no,no,ceroni_down
gadw,rutr,-,ecocyc_28_AND_regdb_13,no,no,ceroni_down
