gene,regulator,polarity,source,is_global_regulator,is_sigma_factor,deg_source
adiy,sgrs,-,ecocyc_28_AND_regdb_13,no,no,lu_up
adiy,hns,-,ecocyc_28,yes,no,lu_up
adiy,h-ns,-,regdb_13,no,no,lu_up
adk,fur,+,ecocyc_28,yes,no,houser_down
aega,crp,-,ecocyc_28,yes,no,schmidt_down
aer,lrp,-,ecocyc_28,yes,no,houser_up-mori_down
aer,fnr,+,ecocyc_28_AND_regdb_13,yes,no,houser_up-mori_down
aer,crp,+,ecocyc_28_AND_regdb_13,yes,no,houser_up-mori_down
aer,flia,+,ecocyc_28,no,yes,houser_up-mori_down
agaa,agar,-,regdb_13,no,no,ceroni_up
agaa,crp,+,regdb_13,yes,no,ceroni_up
agab,rpod,+,ecocyc_28,no,yes,bie_up-emani_up-lu_up
agab,agar,-,ecocyc_28_AND_regdb_13,no,no,bie_up-emani_up-lu_up
agac,rpod,+,ecocyc_28,no,yes,bie_up
agac,agar,-,ecocyc_28_AND_regdb_13,no,no,bie_up
agai,rpod,+,ecocyc_28,no,yes,ceroni_up-lu_up
agai,agar,-,ecocyc_28_AND_regdb_13,no,no,ceroni_up-lu_up
agar,rpod,+,ecocyc_28,no,yes,houser_up
agar,agar,-,ecocyc_28_AND_regdb_13,no,no,houser_up
agas,rpod,+,ecocyc_28,no,yes,emani_up-lu_up
agas,agar,-,ecocyc_28_AND_regdb_13,no,no,emani_up-lu_up
agav,rpod,+,ecocyc_28,no,yes,lu_up
agav,agar,-,ecocyc_28_AND_regdb_13,no,no,lu_up
agav,crp,+,ecocyc_28_AND_regdb_13,yes,no,lu_up
agaw,agar,-,regdb_13,no,no,lu_up
agaw,crp,+,regdb_13,yes,no,lu_up
agp,crp,+,ecocyc_28,yes,no,houser_up-mori_up
agp,phob,-,ecocyc_28,yes,no,houser_up-mori_up
ahpc,metj,-,ecocyc_28,no,no,deter_up
ahpc,oxyr,+,ecocyc_28_AND_regdb_13,yes,no,deter_up
ahpc,rpod,+,ecocyc_28,no,yes,deter_up
ahpc,nac,+,ecocyc_28_AND_regdb_13,yes,no,deter_up
ahpf,metj,-,ecocyc_28,no,no,houser_down
ahpf,oxyr,+,ecocyc_28_AND_regdb_13,yes,no,houser_down
ahpf,rpod,+,ecocyc_28,no,yes,houser_down
ahpf,rpoe,+,ecocyc_28,no,yes,houser_down
aidb,ada,+,ecocyc_28_AND_regdb_13,no,no,bie_down
aidb,lrp,-,ecocyc_28_AND_regdb_13,yes,no,bie_down
aidb,rpod,+,ecocyc_28,no,yes,bie_down
aidb,aidb,-,ecocyc_28_AND_regdb_13,no,no,bie_down
aidb,rpos,+,ecocyc_28,no,yes,bie_down
alac,nac,-,ecocyc_28_AND_regdb_13,yes,no,deter_up
alac,rpod,+,ecocyc_28,no,yes,deter_up
alac,sgrr,+,ecocyc_28_AND_regdb_13,no,no,deter_up
alae,lrp,±,ecocyc_28_AND_regdb_13,yes,no,gummesson_up-kim_up
alae,rpod,+,ecocyc_28,no,yes,gummesson_up-kim_up
alae,glar,+,ecocyc_28_AND_regdb_13,yes,no,gummesson_up-kim_up
alat,nhar,±,ecocyc_28_AND_regdb_13,yes,no,durfee_down
alat,dksa,-,ecocyc_28,yes,no,durfee_down
alat,lrp,-,ecocyc_28_AND_regdb_13,yes,no,durfee_down
alat,rpod,+,ecocyc_28,no,yes,durfee_down
alat,rpoh,+,ecocyc_28,no,yes,durfee_down
alat,fis,+,ecocyc_28_AND_regdb_13,yes,no,durfee_down
alau,dksa,-,ecocyc_28,yes,no,durfee_down
alau,lrp,±,ecocyc_28,yes,no,durfee_down
alau,rpod,+,ecocyc_28,no,yes,durfee_down
alau,hns,±,ecocyc_28,yes,no,durfee_down
alau,rpoh,+,ecocyc_28,no,yes,durfee_down
alau,fis,+,ecocyc_28_AND_regdb_13,yes,no,durfee_down
alau,nhar,-,ecocyc_28_AND_regdb_13,yes,no,durfee_down
alaw,rpod,+,ecocyc_28,no,yes,gummesson_down
alaw,fis,+,ecocyc_28,yes,no,gummesson_down
alax,rpod,+,ecocyc_28,no,yes,bie_up
alax,fis,+,ecocyc_28,yes,no,bie_up
alda,fnr,-,ecocyc_28,yes,no,gummesson_down-wu_up
alda,arca,-,ecocyc_28_AND_regdb_13,yes,no,gummesson_down-wu_up
alda,rpod,+,ecocyc_28,no,yes,gummesson_down-wu_up
alda,soxs,+,ecocyc_28,yes,no,gummesson_down-wu_up
alda,mara,+,ecocyc_28,yes,no,gummesson_down-wu_up
alda,rob,+,ecocyc_28,yes,no,gummesson_down-wu_up
alda,dnaa,-,ecocyc_28_AND_regdb_13,no,no,gummesson_down-wu_up
alda,crp,+,ecocyc_28,yes,no,gummesson_down-wu_up
aldb,fis,-,ecocyc_28_AND_regdb_13,yes,no,bie_down-ceroni_down-lu_up-mori_up
aldb,crp,+,ecocyc_28_AND_regdb_13,yes,no,bie_down-ceroni_down-lu_up-mori_up
aldb,rpos,+,ecocyc_28,no,yes,bie_down-ceroni_down-lu_up-mori_up
alkb,rpod,+,ecocyc_28,no,yes,ceroni_down
alkb,rpos,+,ecocyc_28,no,yes,ceroni_down
alkb,ada,±,ecocyc_28_AND_regdb_13,no,no,ceroni_down
alla,allr,-,ecocyc_28_AND_regdb_13,no,no,houser_up-lu_up
allb,rpod,+,ecocyc_28,no,yes,lu_up
allb,allr,-,ecocyc_28_AND_regdb_13,no,no,lu_up
allc,rpod,+,ecocyc_28,no,yes,ceroni_down-lu_up
allc,alls,+,ecocyc_28,no,no,ceroni_down-lu_up
alld,rpod,+,ecocyc_28,no,yes,lu_up
alld,alls,+,ecocyc_28,no,no,lu_up
allr,nac,+,ecocyc_28_AND_regdb_13,yes,no,houser_up
alls,allr,-,ecocyc_28_AND_regdb_13,no,no,houser_up-lu_up
alsa,rpod,+,ecocyc_28,no,yes,lu_up
alsa,alsr,-,ecocyc_28,no,no,lu_up
alsc,rpod,+,ecocyc_28,no,yes,lu_up
alsc,alsr,-,ecocyc_28,no,no,lu_up
alse,rpod,+,ecocyc_28,no,yes,lu_up
alse,alsr,-,ecocyc_28,no,no,lu_up
amn,nac,-,ecocyc_28_AND_regdb_13,yes,no,lu_down
amn,phob,+,ecocyc_28,yes,no,lu_down
ampc,rpod,+,ecocyc_28,no,yes,lu_up
ampc,bola,±,ecocyc_28,no,no,lu_up
ampg,rpod,+,ecocyc_28,no,yes,houser_down
amph,cpxr,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_down-emani_up
amtb,glng,+,ecocyc_28,yes,no,ceroni_down-schmidt_down
amtb,fnr,±,ecocyc_28,yes,no,ceroni_down-schmidt_down
amtb,gadx,+,ecocyc_28,yes,no,ceroni_down-schmidt_down
amtb,rpon,+,ecocyc_28,no,yes,ceroni_down-schmidt_down
amtb,fur,±,ecocyc_28,yes,no,ceroni_down-schmidt_down
amya,rpod,+,ecocyc_28,no,yes,mori_up-rajacharya_downregulated
ansb,fis,-,ecocyc_28,yes,no,jovanovic_down-lu_up-mori_up-radzikowski_up
ansb,nac,-,ecocyc_28_AND_regdb_13,yes,no,jovanovic_down-lu_up-mori_up-radzikowski_up
ansb,lrp,±,ecocyc_28_AND_regdb_13,yes,no,jovanovic_down-lu_up-mori_up-radzikowski_up
ansb,rpod,+,ecocyc_28,no,yes,jovanovic_down-lu_up-mori_up-radzikowski_up
ansb,fur,+,ecocyc_28,yes,no,jovanovic_down-lu_up-mori_up-radzikowski_up
ansb,crp,+,ecocyc_28_AND_regdb_13,yes,no,jovanovic_down-lu_up-mori_up-radzikowski_up
ansb,fnr,+,ecocyc_28_AND_regdb_13,yes,no,jovanovic_down-lu_up-mori_up-radzikowski_up
appa,arca,+,ecocyc_28,yes,no,mori_up
appa,rpod,+,ecocyc_28,no,yes,mori_up
appa,ydeo,+,ecocyc_28_AND_regdb_13,no,no,mori_up
appa,appy,+,ecocyc_28,no,no,mori_up
appa,rpos,+,ecocyc_28,no,yes,mori_up
appy,arca,+,ecocyc_28,yes,no,deter_up
appy,hns,-,ecocyc_28,yes,no,deter_up
appy,rpod,+,ecocyc_28,no,yes,deter_up
appy,dpia,-,ecocyc_28,no,no,deter_up
appy,rpos,+,ecocyc_28,no,yes,deter_up
appy,h-ns,-,regdb_13,no,no,deter_up
apt,glar,-,ecocyc_28_AND_regdb_13,yes,no,durfee_down-houser_down
apt,rpod,+,ecocyc_28,no,yes,durfee_down-houser_down
araa,rpod,+,ecocyc_28,no,yes,houser_up-lu_up
araa,crp,+,ecocyc_28_AND_regdb_13,yes,no,houser_up-lu_up
araa,arac,±,ecocyc_28_AND_regdb_13,no,no,houser_up-lu_up
arab,fur,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_down-houser_up-lu_up
arab,rpod,+,ecocyc_28,no,yes,ceroni_down-houser_up-lu_up
arab,crp,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_down-houser_up-lu_up
arab,arac,±,ecocyc_28_AND_regdb_13,no,no,ceroni_down-houser_up-lu_up
arac,xylr,-,ecocyc_28_AND_regdb_13,no,no,houser_up
arac,rpod,+,ecocyc_28,no,yes,houser_up
arac,crp,+,ecocyc_28_AND_regdb_13,yes,no,houser_up
arac,arac,±,ecocyc_28_AND_regdb_13,no,no,houser_up
arae,nac,-,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
arae,arac,+,ecocyc_28_AND_regdb_13,no,no,ceroni_down
arae,rpod,+,ecocyc_28,no,yes,ceroni_down
arae,crp,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
araf,nac,-,ecocyc_28_AND_regdb_13,yes,no,lu_up-mori_up-rajacharya_upregulated
araf,arac,+,ecocyc_28_AND_regdb_13,no,no,lu_up-mori_up-rajacharya_upregulated
araf,spf,-,ecocyc_28_AND_regdb_13,yes,no,lu_up-mori_up-rajacharya_upregulated
araf,rpod,+,ecocyc_28,no,yes,lu_up-mori_up-rajacharya_upregulated
araf,fur,+,ecocyc_28,yes,no,lu_up-mori_up-rajacharya_upregulated
araf,crp,+,ecocyc_28_AND_regdb_13,yes,no,lu_up-mori_up-rajacharya_upregulated
araf,rpos,+,ecocyc_28,no,yes,lu_up-mori_up-rajacharya_upregulated
arag,arac,+,ecocyc_28_AND_regdb_13,no,no,radzikowski_down
arag,rpod,+,ecocyc_28,no,yes,radzikowski_down
arag,crp,+,ecocyc_28_AND_regdb_13,yes,no,radzikowski_down
arag,rpos,+,ecocyc_28,no,yes,radzikowski_down
arga,lrp,-,ecocyc_28,yes,no,gummesson_down-houser_down
arga,rpod,+,ecocyc_28,no,yes,gummesson_down-houser_down
arga,argr,-,ecocyc_28_AND_regdb_13,yes,no,gummesson_down-houser_down
argb,rpod,+,ecocyc_28,no,yes,emani_down-gummesson_down-mori_up-wu_up
argb,argr,-,ecocyc_28_AND_regdb_13,yes,no,emani_down-gummesson_down-mori_up-wu_up
argc,rpod,+,ecocyc_28,no,yes,gummesson_down-sanchez_vasquez_up
argc,argr,-,ecocyc_28_AND_regdb_13,yes,no,gummesson_down-sanchez_vasquez_up
argd,phop,-,ecocyc_28,no,no,emani_down-gummesson_down-jovanovic_down-mori_up-wu_up
argd,rpod,+,ecocyc_28,no,yes,emani_down-gummesson_down-jovanovic_down-mori_up-wu_up
argd,argr,-,ecocyc_28_AND_regdb_13,yes,no,emani_down-gummesson_down-jovanovic_down-mori_up-wu_up
arge,rpod,+,ecocyc_28,no,yes,houser_down-mori_up-wu_up
arge,argr,-,ecocyc_28_AND_regdb_13,yes,no,houser_down-mori_up-wu_up
argf,fur,+,ecocyc_28_AND_regdb_13,yes,no,emani_down-gummesson_down-mori_up-wu_up
argf,rpod,+,ecocyc_28,no,yes,emani_down-gummesson_down-mori_up-wu_up
argf,argr,-,ecocyc_28_AND_regdb_13,yes,no,emani_down-gummesson_down-mori_up-wu_up
argg,fur,-,ecocyc_28_AND_regdb_13,yes,no,mori_up-wu_up
argg,rpod,+,ecocyc_28,no,yes,mori_up-wu_up
argg,crp,+,ecocyc_28_AND_regdb_13,yes,no,mori_up-wu_up
argg,argr,-,ecocyc_28_AND_regdb_13,yes,no,mori_up-wu_up
argh,rpod,+,ecocyc_28,no,yes,emani_down-mori_up-rajacharya_downregulated-wu_up
argh,argr,-,ecocyc_28_AND_regdb_13,yes,no,emani_down-mori_up-rajacharya_downregulated-wu_up
argi,dksa,+,ecocyc_28,yes,no,gummesson_down
argi,rpod,+,ecocyc_28,no,yes,gummesson_down
argi,argr,-,ecocyc_28_AND_regdb_13,yes,no,gummesson_down
argk,fnr,+,ecocyc_28,yes,no,lu_up
argo,lrp,+,ecocyc_28_AND_regdb_13,yes,no,houser_up
argo,yeie,-,ecocyc_28,no,no,houser_up
argo,argp,+,ecocyc_28_AND_regdb_13,no,no,houser_up
argo,rpod,+,ecocyc_28,no,yes,houser_up
argo,nac,+,ecocyc_28_AND_regdb_13,yes,no,houser_up
argq,rpod,+,ecocyc_28,no,yes,bie_up
argr,arca,+,ecocyc_28_AND_regdb_13,yes,no,kim_up
argr,lrp,±,ecocyc_28,yes,no,kim_up
argr,rpod,+,ecocyc_28,no,yes,kim_up
argr,fur,-,ecocyc_28,yes,no,kim_up
argr,argr,-,ecocyc_28_AND_regdb_13,yes,no,kim_up
argt,rpon,+,ecocyc_28,no,yes,mori_up-wu_up
argt,arca,-,ecocyc_28_AND_regdb_13,yes,no,mori_up-wu_up
argt,glng,+,ecocyc_28,yes,no,mori_up-wu_up
argt,lrp,+,ecocyc_28,yes,no,mori_up-wu_up
argt,ntrc,+,regdb_13,no,no,mori_up-wu_up
argw,rpod,+,ecocyc_28,no,yes,bie_up
argw,fis,+,ecocyc_28,yes,no,bie_up
arir,rpod,+,ecocyc_28,no,yes,gummesson_up-sanchez_vasquez_up
arir,mara,+,ecocyc_28_AND_regdb_13,yes,no,gummesson_up-sanchez_vasquez_up
arir,blur,-,ecocyc_28_AND_regdb_13,no,no,gummesson_up-sanchez_vasquez_up
arir,cysb,+,ecocyc_28,yes,no,gummesson_up-sanchez_vasquez_up
arir,rpos,+,ecocyc_28,no,yes,gummesson_up-sanchez_vasquez_up
arna,basr,+,ecocyc_28_AND_regdb_13,no,no,houser_up-schmidt_down
arnf,basr,+,ecocyc_28_AND_regdb_13,no,no,lu_up
arnt,basr,+,ecocyc_28_AND_regdb_13,no,no,lu_up
aroa,lrp,±,ecocyc_28_AND_regdb_13,yes,no,lu_down
aroa,crp,-,ecocyc_28_AND_regdb_13,yes,no,lu_down
aroa,rpod,+,ecocyc_28,no,yes,lu_down
arob,glar,-,ecocyc_28_AND_regdb_13,yes,no,houser_down-lu_down
arob,rpod,+,ecocyc_28,no,yes,houser_down-lu_down
aroc,gcvb,-,ecocyc_28,yes,no,houser_down
arod,nac,-,ecocyc_28_AND_regdb_13,yes,no,lu_down-rajacharya_upregulated
arod,rpod,+,ecocyc_28,no,yes,lu_down-rajacharya_upregulated
arof,tyrr,-,ecocyc_28_AND_regdb_13,no,no,gummesson_down-houser_down-kim_down-mori_up-rajacharya_downregulated-schmidt_down
arof,nac,-,ecocyc_28_AND_regdb_13,yes,no,gummesson_down-houser_down-kim_down-mori_up-rajacharya_downregulated-schmidt_down
arof,rpod,+,ecocyc_28,no,yes,gummesson_down-houser_down-kim_down-mori_up-rajacharya_downregulated-schmidt_down
arof,soxr,+,ecocyc_28_AND_regdb_13,no,no,gummesson_down-houser_down-kim_down-mori_up-rajacharya_downregulated-schmidt_down
arog,lrp,±,ecocyc_28,yes,no,lu_down-mori_up-wu_up
arog,cpxr,+,ecocyc_28_AND_regdb_13,yes,no,lu_down-mori_up-wu_up
arog,rpod,+,ecocyc_28,no,yes,lu_down-mori_up-wu_up
arog,tyrr,-,ecocyc_28_AND_regdb_13,no,no,lu_down-mori_up-wu_up
aroh,rpod,+,ecocyc_28,no,yes,houser_down-lu_down
aroh,trpr,-,ecocyc_28_AND_regdb_13,no,no,houser_down-lu_down
arok,rpod,+,ecocyc_28,no,yes,lu_down
arok,argr,-,ecocyc_28_AND_regdb_13,yes,no,lu_down
arol,tyrr,-,ecocyc_28_AND_regdb_13,no,no,kim_down
arol,rpod,+,ecocyc_28,no,yes,kim_down
arol,trpr,-,ecocyc_28_AND_regdb_13,no,no,kim_down
arrs,rpod,+,ecocyc_28,no,yes,bie_down
arrs,rpos,+,ecocyc_28,no,yes,bie_down
arsb,rpod,+,ecocyc_28,no,yes,lu_up
arsb,arsr,-,ecocyc_28_AND_regdb_13,no,no,lu_up
arsr,rpod,+,ecocyc_28,no,yes,ceroni_up-lu_up
arsr,arsr,-,ecocyc_28_AND_regdb_13,no,no,ceroni_up-lu_up
arti,lrp,±,ecocyc_28,yes,no,bie_down
arti,rpod,+,ecocyc_28,no,yes,bie_down
arti,argr,-,ecocyc_28_AND_regdb_13,yes,no,bie_down
arti,rpos,+,ecocyc_28,no,yes,bie_down
artj,rpod,+,ecocyc_28,no,yes,gummesson_down-mori_up-wu_up
artj,argr,-,ecocyc_28_AND_regdb_13,yes,no,gummesson_down-mori_up-wu_up
artq,rpod,+,ecocyc_28,no,yes,houser_down
artq,argr,-,ecocyc_28_AND_regdb_13,yes,no,houser_down
artq,rpos,+,ecocyc_28,no,yes,houser_down
ascf,hns,-,ecocyc_28,yes,no,houser_up
ascf,cpxr,-,ecocyc_28,yes,no,houser_up
ascf,spf,-,ecocyc_28_AND_regdb_13,yes,no,houser_up
ascf,rpod,+,ecocyc_28,no,yes,houser_up
ascf,ascg,-,ecocyc_28_AND_regdb_13,no,no,houser_up
ascf,crp,+,ecocyc_28_AND_regdb_13,yes,no,houser_up
