gene,regulator,polarity,source,is_global_regulator,is_sigma_factor,deg_source
fuck,srsr,+,ecocyc_28_AND_regdb_13,yes,no,kim_up
fucu,rpod,+,ecocyc_28,no,yes,kim_up
fucu,crp,+,ecocyc_28_AND_regdb_13,yes,no,kim_up
fucu,srsr,+,ecocyc_28_AND_regdb_13,yes,no,kim_up
fucu,fucr,+,ecocyc_28,no,no,kim_up
gapa,rpoh,+,ecocyc_28,no,yes,zhang_up
gapa,rpos,+,ecocyc_28,no,yes,zhang_up
gapa,rpod,+,ecocyc_28,no,yes,zhang_up
gapa,crp,+,ecocyc_28,yes,no,zhang_up
gapa,cra,-,ecocyc_28_AND_regdb_13,yes,no,zhang_up
glgs,crp,+,ecocyc_28_AND_regdb_13,yes,no,kim_up
glgs,csra,-,ecocyc_28,no,no,kim_up
glgs,rob,+,ecocyc_28,yes,no,kim_up
glgs,rpos,+,ecocyc_28,no,yes,kim_up
glnd,soxs,+,ecocyc_28,yes,no,zhang_up
glnd,rob,+,ecocyc_28,yes,no,zhang_up
glnd,fur,-,ecocyc_28,yes,no,zhang_up
glnd,fnr,±,ecocyc_28,yes,no,zhang_up
glnd,mara,+,ecocyc_28,yes,no,zhang_up
glpd,rpod,+,ecocyc_28,no,yes,kim_up
glpd,crp,+,ecocyc_28_AND_regdb_13,yes,no,kim_up
glpd,arca,-,ecocyc_28_AND_regdb_13,yes,no,kim_up
glpd,fnrs,-,ecocyc_28,no,no,kim_up
glpd,glpr,-,regdb_13,no,no,kim_up
grol,rpoh,+,ecocyc_28,no,yes,zhang_up
grol,rpod,+,ecocyc_28,no,yes,zhang_up
grol,lrp,±,ecocyc_28,yes,no,zhang_up
gros,rpoh,+,ecocyc_28,no,yes,zhang_up
gros,nac,+,ecocyc_28_AND_regdb_13,yes,no,zhang_up
gros,rpod,+,ecocyc_28,no,yes,zhang_up
gros,lrp,-,ecocyc_28,yes,no,zhang_up
grpe,rpoh,+,ecocyc_28,no,yes,zhang_up
grpe,crp,+,ecocyc_28,yes,no,zhang_up
hflc,rpoh,+,ecocyc_28,no,yes,zhang_up
hflc,crp,-,ecocyc_28_AND_regdb_13,yes,no,zhang_up
hflc,rpod,+,ecocyc_28,no,yes,zhang_up
hflk,rpoh,+,ecocyc_28,no,yes,zhang_up
hflk,crp,-,ecocyc_28_AND_regdb_13,yes,no,zhang_up
hflk,rpod,+,ecocyc_28,no,yes,zhang_up
hflx,rpoh,+,ecocyc_28,no,yes,zhang_up
hflx,crp,-,ecocyc_28_AND_regdb_13,yes,no,zhang_up
hflx,rpod,+,ecocyc_28,no,yes,zhang_up
hisl,dksa,+,ecocyc_28,yes,no,kim_up
hisl,argr,-,ecocyc_28_AND_regdb_13,yes,no,kim_up
hslo,rpoh,+,ecocyc_28,no,yes,zhang_up
hslu,rpoh,+,ecocyc_28,no,yes,zhang_up
hslv,rpoh,+,ecocyc_28,no,yes,zhang_up
htpg,rpoh,+,ecocyc_28,no,yes,zhang_up
htpg,rpon,+,ecocyc_28,no,yes,zhang_up
htpg,nac,-,ecocyc_28_AND_regdb_13,yes,no,zhang_up
htpg,crp,-,ecocyc_28_AND_regdb_13,yes,no,zhang_up
htpg,ascg,-,ecocyc_28_AND_regdb_13,no,no,zhang_up
htpx,rpoh,+,ecocyc_28,no,yes,kim_up
htpx,nac,-,ecocyc_28_AND_regdb_13,yes,no,kim_up
htpx,ompr,-,ecocyc_28_AND_regdb_13,yes,no,kim_up
ibpa,ibpa,-,ecocyc_28,no,no,zhang_up
ibpa,nac,+,ecocyc_28_AND_regdb_13,yes,no,zhang_up
ibpa,rpoh,+,ecocyc_28,no,yes,zhang_up
ibpa,lrp,+,ecocyc_28,yes,no,zhang_up
ibpa,small heat shock protein ibpa,-,regdb_13,no,no,zhang_up
iles,rpoh,+,ecocyc_28,no,yes,zhang_up
iles,rpod,+,ecocyc_28,no,yes,zhang_up
ldha,rpoh,+,ecocyc_28,no,yes,zhang_up
ldha,lrp,+,ecocyc_28,yes,no,zhang_up
ldtd,dead,+,ecocyc_28,no,no,kim_up
ldtd,cpxr,+,ecocyc_28_AND_regdb_13,yes,no,kim_up
lnt,rpoh,+,ecocyc_28,no,yes,zhang_up
lon,rpoh,+,ecocyc_28,no,yes,zhang_up
lon,gadx,+,ecocyc_28,yes,no,zhang_up
lon,rpoe,+,ecocyc_28,no,yes,zhang_up
lon,rpod,+,ecocyc_28,no,yes,zhang_up
marb,soxs,+,ecocyc_28_AND_regdb_13,yes,no,kim_up
marb,rob,+,ecocyc_28_AND_regdb_13,yes,no,kim_up
marb,rpod,+,ecocyc_28,no,yes,kim_up
marb,crp,+,ecocyc_28,yes,no,kim_up
marb,acrr,-,ecocyc_28_AND_regdb_13,no,no,kim_up
marb,cra,-,ecocyc_28_AND_regdb_13,yes,no,kim_up
marb,fis,+,ecocyc_28_AND_regdb_13,yes,no,kim_up
marb,cpxr,+,ecocyc_28_AND_regdb_13,yes,no,kim_up
marb,marr,-,ecocyc_28_AND_regdb_13,no,no,kim_up
marb,mara,+,ecocyc_28_AND_regdb_13,yes,no,kim_up
mcba,fur,NA,ecocyc_28,yes,no,kim_up
mcba,nac,-,ecocyc_28_AND_regdb_13,yes,no,kim_up
mcba,rpod,+,ecocyc_28,no,yes,kim_up
mcba,mcbr,-,ecocyc_28_AND_regdb_13,no,no,kim_up
meta,rpoh,+,ecocyc_28,no,yes,kim_up
meta,metj,-,ecocyc_28_AND_regdb_13,no,no,kim_up
meta,rpod,+,ecocyc_28,no,yes,kim_up
metb,metj,-,ecocyc_28_AND_regdb_13,no,no,kim_up
metb,hypt,+,ecocyc_28,no,no,kim_up
metb,rpod,+,ecocyc_28,no,yes,kim_up
metb,phop,+,ecocyc_28,no,no,kim_up
metf,metj,-,ecocyc_28_AND_regdb_13,no,no,kim_up
metf,rpod,+,ecocyc_28,no,yes,kim_up
metj,fur,-,ecocyc_28,yes,no,kim_up
metj,rpod,+,ecocyc_28,no,yes,kim_up
metk,rpos,+,ecocyc_28,no,yes,kim_up
metk,rpod,+,ecocyc_28,no,yes,kim_up
metk,metj,-,ecocyc_28,no,no,kim_up
metk,crp,-,ecocyc_28,yes,no,kim_up
metk,lrp,-,ecocyc_28_AND_regdb_13,yes,no,kim_up
metl,metj,-,ecocyc_28_AND_regdb_13,no,no,kim_up
metl,hypt,+,ecocyc_28,no,no,kim_up
metl,rpod,+,ecocyc_28,no,yes,kim_up
metl,phop,+,ecocyc_28,no,no,kim_up
metn,metj,-,ecocyc_28_AND_regdb_13,no,no,kim_up
metn,hypt,+,ecocyc_28_AND_regdb_13,no,no,kim_up
metn,rpod,+,ecocyc_28,no,yes,kim_up
metr,oxyr,+,ecocyc_28_AND_regdb_13,yes,no,kim_up
metr,metr,-,ecocyc_28_AND_regdb_13,no,no,kim_up
metr,nac,-,ecocyc_28_AND_regdb_13,yes,no,kim_up
metr,metj,-,ecocyc_28_AND_regdb_13,no,no,kim_up
mfd,rpod,+,ecocyc_28,no,yes,zhang_up
mglb,rpod,+,ecocyc_28,no,yes,zhang_up
mglb,rpos,+,ecocyc_28,no,yes,zhang_up
mglb,crp,+,ecocyc_28_AND_regdb_13,yes,no,zhang_up
mglb,fur,+,ecocyc_28,yes,no,zhang_up
mglb,nac,-,ecocyc_28_AND_regdb_13,yes,no,zhang_up
mglb,flhc,-,ecocyc_28,yes,no,zhang_up
mglb,flhd,-,ecocyc_28,yes,no,zhang_up
mglb,galr,-,ecocyc_28,no,no,zhang_up
mglb,gals,-,ecocyc_28,no,no,zhang_up
moca,fur,-,ecocyc_28,yes,no,kim_up
mqo,fur,-,ecocyc_28,yes,no,kim_up
mqo,arca,-,ecocyc_28_AND_regdb_13,yes,no,kim_up
mqo,lrp,-,ecocyc_28_AND_regdb_13,yes,no,kim_up
nfua,rpoh,+,ecocyc_28,no,yes,zhang_up
nfua,rpod,+,ecocyc_28,no,yes,zhang_up
nfua,crp,+,ecocyc_28,yes,no,zhang_up
nfua,iscr,-,ecocyc_28_AND_regdb_13,yes,no,zhang_up
nfua,gntr,-,ecocyc_28,no,no,zhang_up
nuol,rpod,+,ecocyc_28,no,yes,zhang_up
nuol,ihfb,-,ecocyc_28,yes,no,zhang_up
nuol,ryhb,-,ecocyc_28_AND_regdb_13,yes,no,zhang_up
nuol,ihfa,-,ecocyc_28,yes,no,zhang_up
nuol,arca,-,ecocyc_28_AND_regdb_13,yes,no,zhang_up
nuol,narl,+,ecocyc_28,yes,no,zhang_up
nuol,cra,+,ecocyc_28,yes,no,zhang_up
nuol,fis,+,ecocyc_28_AND_regdb_13,yes,no,zhang_up
nuol,fnr,-,ecocyc_28_AND_regdb_13,yes,no,zhang_up
nuol,ihf,-,regdb_13,no,no,zhang_up
nusb,rpoh,+,ecocyc_28,no,yes,zhang_up
nusb,nac,-,ecocyc_28_AND_regdb_13,yes,no,zhang_up
nusb,rpod,+,ecocyc_28,no,yes,zhang_up
nusb,lrp,-,ecocyc_28,yes,no,zhang_up
ompa,rpod,+,ecocyc_28,no,yes,kim_up
ompa,mica,-,ecocyc_28_AND_regdb_13,no,no,kim_up
ompa,crp,+,ecocyc_28,yes,no,kim_up
ompa,nac,-,ecocyc_28_AND_regdb_13,yes,no,kim_up
ompa,rsex,-,ecocyc_28,no,no,kim_up
ompx,ompr,+,ecocyc_28_AND_regdb_13,yes,no,kim_up
ompx,rpod,+,ecocyc_28,no,yes,kim_up
ompx,mica,-,ecocyc_28_AND_regdb_13,no,no,kim_up
ompx,cyar,-,ecocyc_28,no,no,kim_up
ompx,fnr,-,ecocyc_28,yes,no,kim_up
oppd,mode,-,ecocyc_28,yes,no,zhang_up
oppd,flia,+,ecocyc_28,no,yes,zhang_up
oppd,fur,-,ecocyc_28_AND_regdb_13,yes,no,zhang_up
oppd,arca,-,ecocyc_28,yes,no,zhang_up
oppd,gcvb,-,ecocyc_28,yes,no,zhang_up
oppd,lrp,-,ecocyc_28_AND_regdb_13,yes,no,zhang_up
osmb,rcsb,+,ecocyc_28,yes,no,kim_up
osmb,nac,+,ecocyc_28_AND_regdb_13,yes,no,kim_up
osmb,rpos,+,ecocyc_28,no,yes,kim_up
osmb,rpod,+,ecocyc_28,no,yes,kim_up
osmy,rpod,+,ecocyc_28,no,yes,kim_up
osmy,rpos,+,ecocyc_28,no,yes,kim_up
osmy,ihfb,-,ecocyc_28,yes,no,kim_up
osmy,ihfa,-,ecocyc_28,yes,no,kim_up
osmy,crp,-,ecocyc_28,yes,no,kim_up
osmy,arca,-,ecocyc_28_AND_regdb_13,yes,no,kim_up
osmy,nac,-,ecocyc_28_AND_regdb_13,yes,no,kim_up
osmy,fis,-,ecocyc_28,yes,no,kim_up
osmy,lrp,-,ecocyc_28_AND_regdb_13,yes,no,kim_up
osmy,fliz,-,ecocyc_28_AND_regdb_13,no,no,kim_up
osmy,ihf,-,regdb_13,no,no,kim_up
pfkb,argr,-,ecocyc_28_AND_regdb_13,yes,no,zhang_up
pfkb,nac,+,ecocyc_28_AND_regdb_13,yes,no,zhang_up
pfkb,rpos,+,ecocyc_28,no,yes,zhang_up
pfkb,sutr,-,ecocyc_28,no,no,zhang_up
phop,phop,±,ecocyc_28_AND_regdb_13,no,no,zhang_up
phop,mica,-,ecocyc_28_AND_regdb_13,no,no,zhang_up
phop,rpoh,+,ecocyc_28,no,yes,zhang_up
phop,gcvb,-,ecocyc_28_AND_regdb_13,yes,no,zhang_up
prlc,rpoh,+,ecocyc_28,no,yes,zhang_up
pspa,ihfa,+,ecocyc_28,yes,no,kim_up
pspa,rpon,+,ecocyc_28,no,yes,kim_up
pspa,pspf,+,ecocyc_28_AND_regdb_13,no,no,kim_up
pspa,ihfb,+,ecocyc_28,yes,no,kim_up
pspa,ihf,+,regdb_13,no,no,kim_up
pspb,ihfa,+,ecocyc_28,yes,no,kim_up
pspb,rpon,+,ecocyc_28,no,yes,kim_up
pspb,pspf,+,ecocyc_28_AND_regdb_13,no,no,kim_up
pspb,ihfb,+,ecocyc_28,yes,no,kim_up
pspb,ihf,+,regdb_13,no,no,kim_up
pspc,ihfa,+,ecocyc_28,yes,no,kim_up
pspc,rpon,+,ecocyc_28,no,yes,kim_up
pspc,pspf,+,ecocyc_28_AND_regdb_13,no,no,kim_up
pspc,ihfb,+,ecocyc_28,yes,no,kim_up
pspc,ihf,+,regdb_13,no,no,kim_up
pspd,ihfa,+,ecocyc_28,yes,no,kim_up
pspd,rpon,+,ecocyc_28,no,yes,kim_up
pspd,pspf,+,ecocyc_28_AND_regdb_13,no,no,kim_up
pspd,ihfb,+,ecocyc_28,yes,no,kim_up
pspd,ihf,+,regdb_13,no,no,kim_up
pspg,rpon,+,ecocyc_28,no,yes,kim_up
pspg,ihfa,+,ecocyc_28,yes,no,kim_up
pspg,lrp,+,ecocyc_28,yes,no,kim_up
pspg,pspf,+,ecocyc_28_AND_regdb_13,no,no,kim_up
pspg,ihfb,+,ecocyc_28,yes,no,kim_up
rapa,rpoh,+,ecocyc_28,no,yes,zhang_up
rapa,rpod,+,ecocyc_28,no,yes,zhang_up
ribd,rpod,+,ecocyc_28,no,yes,zhang_up
rlme,rpoh,+,ecocyc_28,no,yes,zhang_up
rlme,lrp,+,ecocyc_28,yes,no,zhang_up
rlme,rpod,+,ecocyc_28,no,yes,zhang_up
rpoh,crp,±,ecocyc_28,yes,no,kim_up
rpoh,rpon,+,ecocyc_28,no,yes,kim_up
rpoh,rpod,+,ecocyc_28,no,yes,kim_up
rpoh,rpos,+,ecocyc_28,no,yes,kim_up
rpoh,ihfa,+,ecocyc_28,yes,no,kim_up
rpoh,cytr,-,ecocyc_28_AND_regdb_13,no,no,kim_up
rpoh,rpoe,+,ecocyc_28,no,yes,kim_up
rpoh,cpxr,+,ecocyc_28,yes,no,kim_up
rpoh,zrar,+,ecocyc_28_AND_regdb_13,no,no,kim_up
rpoh,dnaa,-,ecocyc_28,no,no,kim_up
rpoh,ihfb,+,ecocyc_28,yes,no,kim_up
rpoh,ihf,+,regdb_13,no,no,kim_up
sdaa,rpoh,+,ecocyc_28,no,yes,kim_up
sdaa,nac,-,ecocyc_28_AND_regdb_13,yes,no,kim_up
sdaa,lrp,-,ecocyc_28_AND_regdb_13,yes,no,kim_up
seqa,hupb,-,ecocyc_28,no,no,zhang_up
seqa,hupa,-,ecocyc_28,no,no,zhang_up
slyb,phop,±,ecocyc_28_AND_regdb_13,no,no,kim_up
soxr,rpod,+,ecocyc_28,no,yes,kim_up
soxr,fur,-,ecocyc_28,yes,no,kim_up
soxr,acrr,-,ecocyc_28_AND_regdb_13,no,no,kim_up
soxr,fnr,-,ecocyc_28,yes,no,kim_up
soxr,soxr,-,ecocyc_28_AND_regdb_13,no,no,kim_up
spy,baer,+,ecocyc_28_AND_regdb_13,no,no,kim_up
spy,cpxr,+,ecocyc_28_AND_regdb_13,yes,no,kim_up
spy,rpod,+,ecocyc_28,no,yes,kim_up
thil,rpoh,+,ecocyc_28,no,yes,zhang_up
thil,nac,-,ecocyc_28_AND_regdb_13,yes,no,zhang_up
thil,rpod,+,ecocyc_28,no,yes,zhang_up
topa,rpoh,+,ecocyc_28,no,yes,zhang_up
topa,rpos,+,ecocyc_28,no,yes,zhang_up
topa,rpod,+,ecocyc_28,no,yes,zhang_up
topa,fis,±,ecocyc_28_AND_regdb_13,yes,no,zhang_up
topa,lrp,-,ecocyc_28,yes,no,zhang_up
tqsa,fur,+,ecocyc_28_AND_regdb_13,yes,no,kim_up
uspb,ihfb,-,ecocyc_28,yes,no,kim_up
uspb,ihfa,-,ecocyc_28,yes,no,kim_up
uspb,rpos,+,ecocyc_28,no,yes,kim_up
yafq,dinj,-,ecocyc_28,no,no,kim_up
yafq,rpod,+,ecocyc_28,no,yes,kim_up
yafq,yafq,-,ecocyc_28,no,no,kim_up
yafq,nac,-,ecocyc_28_AND_regdb_13,yes,no,kim_up
yafq,lexa,-,ecocyc_28,yes,no,kim_up
yafq,srsr,+,ecocyc_28_AND_regdb_13,yes,no,kim_up
yafq,dinj-yafq,-,regdb_13,no,no,kim_up
ybdl,lrp,-,ecocyc_28,yes,no,kim_up
ybed,rpoh,+,ecocyc_28,no,yes,zhang_up
ybed,rpod,+,ecocyc_28,no,yes,zhang_up
ybez,rpoh,+,ecocyc_28,no,yes,zhang_up
ybfa,arca,+,ecocyc_28_AND_regdb_13,yes,no,kim_up
ybij,yhaj,+,ecocyc_28_AND_regdb_13,no,no,kim_up
ybij,lrp,-,ecocyc_28_AND_regdb_13,yes,no,kim_up
ybjx,nac,-,ecocyc_28_AND_regdb_13,yes,no,kim_up
ybjx,lrp,+,ecocyc_28,yes,no,kim_up
ycig,mcbr,+,ecocyc_28_AND_regdb_13,no,no,kim_up
ycig,hns,-,ecocyc_28,yes,no,kim_up
ycig,rpos,+,ecocyc_28,no,yes,kim_up
ycig,h-ns,-,regdb_13,no,no,kim_up
ycjf,rpoh,+,ecocyc_28,no,yes,zhang_up
ycjf,pgrr,-,ecocyc_28_AND_regdb_13,no,no,zhang_up
yead,rpoh,+,ecocyc_28,no,yes,zhang_up
yead,cra,-,ecocyc_28_AND_regdb_13,yes,no,zhang_up
yhak,yhaj,+,ecocyc_28_AND_regdb_13,no,no,kim_up
yhcn,lrp,-,ecocyc_28,yes,no,kim_up
yiag,rpos,+,ecocyc_28,no,yes,kim_up
yiag,rob,-,ecocyc_28,yes,no,kim_up
yiag,lrp,-,ecocyc_28,yes,no,kim_up
yibt,phob,+,ecocyc_28,yes,no,kim_up
yibt,lrp,+,ecocyc_28,yes,no,kim_up
yihx,fur,+,ecocyc_28_AND_regdb_13,yes,no,zhang_up
yjbj,fliz,-,ecocyc_28_AND_regdb_13,no,no,kim_up
yjbj,fur,-,ecocyc_28,yes,no,kim_up
yjbj,lrp,-,ecocyc_28_AND_regdb_13,yes,no,kim_up
yjfy,glar,-,ecocyc_28_AND_regdb_13,yes,no,kim_up
yqae,cyar,-,ecocyc_28_AND_regdb_13,no,no,kim_up
yqae,cpxr,+,ecocyc_28_AND_regdb_13,yes,no,kim_up
yqia,creb,+,ecocyc_28,no,no,zhang_up
zrap,zrar,+,ecocyc_28_AND_regdb_13,no,no,kim_up
zrap,rpon,+,ecocyc_28,no,yes,kim_up
