gene,regulator,polarity,source,is_global_regulator,is_sigma_factor,deg_source
acnb,ryhb,-,ecocyc_28,yes,no,houser_down-lu_down
acnb,fis,-,ecocyc_28,yes,no,houser_down-lu_down
acps,rpod,+,ecocyc_28,no,yes,ceroni_down-lu_down
acra,phop,-,ecocyc_28,no,no,houser_down
acra,soxs,+,ecocyc_28_AND_regdb_13,yes,no,houser_down
acra,mpra,-,ecocyc_28,no,no,houser_down
acra,rob,+,ecocyc_28_AND_regdb_13,yes,no,houser_down
acra,rpod,+,ecocyc_28,no,yes,houser_down
acra,envr,-,ecocyc_28_AND_regdb_13,no,no,houser_down
acra,acrr,-,ecocyc_28_AND_regdb_13,no,no,houser_down
acra,ptrr,+,ecocyc_28,no,no,houser_down
acra,mara,+,ecocyc_28_AND_regdb_13,yes,no,houser_down
acrr,ompr,+,ecocyc_28_AND_regdb_13,yes,no,schmidt_down
acrr,ptrr,-,ecocyc_28,no,no,schmidt_down
acrr,rpod,+,ecocyc_28,no,yes,schmidt_down
acrr,acrr,-,ecocyc_28_AND_regdb_13,no,no,schmidt_down
acs,rpod,+,ecocyc_28,no,yes,rajacharya_downregulated
acs,rpos,+,ecocyc_28,no,yes,rajacharya_downregulated
acs,ihfb,-,ecocyc_28,yes,no,rajacharya_downregulated
acs,crp,+,ecocyc_28_AND_regdb_13,yes,no,rajacharya_downregulated
acs,ihfa,-,ecocyc_28,yes,no,rajacharya_downregulated
acs,rob,-,ecocyc_28,yes,no,rajacharya_downregulated
acs,gcvb,-,ecocyc_28,yes,no,rajacharya_downregulated
acs,fis,-,ecocyc_28_AND_regdb_13,yes,no,rajacharya_downregulated
acs,cpxr,-,ecocyc_28_AND_regdb_13,yes,no,rajacharya_downregulated
acs,ihf,-,regdb_13,no,no,rajacharya_downregulated
aded,hns,-,ecocyc_28,yes,no,mori_down
aded,rpod,+,ecocyc_28,no,yes,mori_down
adep,kdpe,-,ecocyc_28,no,no,gummesson_down
adep,yiau,+,ecocyc_28,no,no,gummesson_down
adk,fur,+,ecocyc_28,yes,no,houser_down
aega,crp,-,ecocyc_28,yes,no,schmidt_down
aer,crp,+,ecocyc_28_AND_regdb_13,yes,no,mori_down
aer,lrp,-,ecocyc_28,yes,no,mori_down
aer,flia,+,ecocyc_28,no,yes,mori_down
aer,fnr,+,ecocyc_28_AND_regdb_13,yes,no,mori_down
ahpf,oxyr,+,ecocyc_28_AND_regdb_13,yes,no,houser_down
ahpf,rpoe,+,ecocyc_28,no,yes,houser_down
ahpf,metj,-,ecocyc_28,no,no,houser_down
ahpf,rpod,+,ecocyc_28,no,yes,houser_down
aidb,aidb,-,ecocyc_28_AND_regdb_13,no,no,bie_down
aidb,ada,+,ecocyc_28_AND_regdb_13,no,no,bie_down
aidb,rpos,+,ecocyc_28,no,yes,bie_down
aidb,rpod,+,ecocyc_28,no,yes,bie_down
aidb,lrp,-,ecocyc_28_AND_regdb_13,yes,no,bie_down
alat,rpoh,+,ecocyc_28,no,yes,durfee_down
alat,rpod,+,ecocyc_28,no,yes,durfee_down
alat,nhar,±,ecocyc_28_AND_regdb_13,yes,no,durfee_down
alat,fis,+,ecocyc_28_AND_regdb_13,yes,no,durfee_down
alat,lrp,-,ecocyc_28_AND_regdb_13,yes,no,durfee_down
alat,dksa,-,ecocyc_28,yes,no,durfee_down
alau,rpoh,+,ecocyc_28,no,yes,durfee_down
alau,rpod,+,ecocyc_28,no,yes,durfee_down
alau,lrp,±,ecocyc_28,yes,no,durfee_down
alau,fis,+,ecocyc_28_AND_regdb_13,yes,no,durfee_down
alau,hns,±,ecocyc_28,yes,no,durfee_down
alau,nhar,-,ecocyc_28_AND_regdb_13,yes,no,durfee_down
alau,dksa,-,ecocyc_28,yes,no,durfee_down
alaw,fis,+,ecocyc_28,yes,no,gummesson_down
alaw,rpod,+,ecocyc_28,no,yes,gummesson_down
alda,fnr,-,ecocyc_28,yes,no,gummesson_down
alda,soxs,+,ecocyc_28,yes,no,gummesson_down
alda,rob,+,ecocyc_28,yes,no,gummesson_down
alda,rpod,+,ecocyc_28,no,yes,gummesson_down
alda,crp,+,ecocyc_28,yes,no,gummesson_down
alda,arca,-,ecocyc_28_AND_regdb_13,yes,no,gummesson_down
alda,mara,+,ecocyc_28,yes,no,gummesson_down
alda,dnaa,-,ecocyc_28_AND_regdb_13,no,no,gummesson_down
aldb,crp,+,ecocyc_28_AND_regdb_13,yes,no,bie_down-ceroni_down
aldb,fis,-,ecocyc_28_AND_regdb_13,yes,no,bie_down-ceroni_down
aldb,rpos,+,ecocyc_28,no,yes,bie_down-ceroni_down
alkb,rpos,+,ecocyc_28,no,yes,ceroni_down
alkb,ada,±,ecocyc_28_AND_regdb_13,no,no,ceroni_down
alkb,rpod,+,ecocyc_28,no,yes,ceroni_down
allc,alls,+,ecocyc_28,no,no,ceroni_down
allc,rpod,+,ecocyc_28,no,yes,ceroni_down
amn,phob,+,ecocyc_28,yes,no,lu_down
amn,nac,-,ecocyc_28_AND_regdb_13,yes,no,lu_down
ampg,rpod,+,ecocyc_28,no,yes,houser_down
amph,cpxr,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
amtb,glng,+,ecocyc_28,yes,no,ceroni_down-schmidt_down
amtb,rpon,+,ecocyc_28,no,yes,ceroni_down-schmidt_down
amtb,fur,±,ecocyc_28,yes,no,ceroni_down-schmidt_down
amtb,gadx,+,ecocyc_28,yes,no,ceroni_down-schmidt_down
amtb,fnr,±,ecocyc_28,yes,no,ceroni_down-schmidt_down
amya,rpod,+,ecocyc_28,no,yes,rajacharya_downregulated
ansb,rpod,+,ecocyc_28,no,yes,jovanovic_down
ansb,crp,+,ecocyc_28_AND_regdb_13,yes,no,jovanovic_down
ansb,fur,+,ecocyc_28,yes,no,jovanovic_down
ansb,nac,-,ecocyc_28_AND_regdb_13,yes,no,jovanovic_down
ansb,lrp,±,ecocyc_28_AND_regdb_13,yes,no,jovanovic_down
ansb,fis,-,ecocyc_28,yes,no,jovanovic_down
ansb,fnr,+,ecocyc_28_AND_regdb_13,yes,no,jovanovic_down
apt,glar,-,ecocyc_28_AND_regdb_13,yes,no,durfee_down-houser_down
apt,rpod,+,ecocyc_28,no,yes,durfee_down-houser_down
arab,crp,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
arab,arac,±,ecocyc_28_AND_regdb_13,no,no,ceroni_down
arab,rpod,+,ecocyc_28,no,yes,ceroni_down
arab,fur,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
arae,arac,+,ecocyc_28_AND_regdb_13,no,no,ceroni_down
arae,crp,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
arae,nac,-,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
arae,rpod,+,ecocyc_28,no,yes,ceroni_down
arag,rpos,+,ecocyc_28,no,yes,radzikowski_down
arag,arac,+,ecocyc_28_AND_regdb_13,no,no,radzikowski_down
arag,crp,+,ecocyc_28_AND_regdb_13,yes,no,radzikowski_down
arag,rpod,+,ecocyc_28,no,yes,radzikowski_down
arga,argr,-,ecocyc_28_AND_regdb_13,yes,no,gummesson_down-houser_down
arga,rpod,+,ecocyc_28,no,yes,gummesson_down-houser_down
arga,lrp,-,ecocyc_28,yes,no,gummesson_down-houser_down
argb,argr,-,ecocyc_28_AND_regdb_13,yes,no,emani_down-gummesson_down
argb,rpod,+,ecocyc_28,no,yes,emani_down-gummesson_down
argc,argr,-,ecocyc_28_AND_regdb_13,yes,no,gummesson_down
argc,rpod,+,ecocyc_28,no,yes,gummesson_down
argd,phop,-,ecocyc_28,no,no,emani_down-gummesson_down-jovanovic_down
argd,argr,-,ecocyc_28_AND_regdb_13,yes,no,emani_down-gummesson_down-jovanovic_down
argd,rpod,+,ecocyc_28,no,yes,emani_down-gummesson_down-jovanovic_down
arge,argr,-,ecocyc_28_AND_regdb_13,yes,no,houser_down
arge,rpod,+,ecocyc_28,no,yes,houser_down
argf,argr,-,ecocyc_28_AND_regdb_13,yes,no,emani_down-gummesson_down
argf,fur,+,ecocyc_28_AND_regdb_13,yes,no,emani_down-gummesson_down
argf,rpod,+,ecocyc_28,no,yes,emani_down-gummesson_down
argh,argr,-,ecocyc_28_AND_regdb_13,yes,no,emani_down-rajacharya_downregulated
argh,rpod,+,ecocyc_28,no,yes,emani_down-rajacharya_downregulated
argi,dksa,+,ecocyc_28,yes,no,gummesson_down
argi,argr,-,ecocyc_28_AND_regdb_13,yes,no,gummesson_down
argi,rpod,+,ecocyc_28,no,yes,gummesson_down
arna,basr,+,ecocyc_28_AND_regdb_13,no,no,schmidt_down
aroa,crp,-,ecocyc_28_AND_regdb_13,yes,no,lu_down
aroa,rpod,+,ecocyc_28,no,yes,lu_down
aroa,lrp,±,ecocyc_28_AND_regdb_13,yes,no,lu_down
arob,glar,-,ecocyc_28_AND_regdb_13,yes,no,houser_down-lu_down
arob,rpod,+,ecocyc_28,no,yes,houser_down-lu_down
aroc,gcvb,-,ecocyc_28,yes,no,houser_down
arod,nac,-,ecocyc_28_AND_regdb_13,yes,no,lu_down
arod,rpod,+,ecocyc_28,no,yes,lu_down
arof,tyrr,-,ecocyc_28_AND_regdb_13,no,no,gummesson_down-houser_down-kim_down-rajacharya_downregulated-schmidt_down
arof,nac,-,ecocyc_28_AND_regdb_13,yes,no,gummesson_down-houser_down-kim_down-rajacharya_downregulated-schmidt_down
arof,soxr,+,ecocyc_28_AND_regdb_13,no,no,gummesson_down-houser_down-kim_down-rajacharya_downregulated-schmidt_down
arof,rpod,+,ecocyc_28,no,yes,gummesson_down-houser_down-kim_down-rajacharya_downregulated-schmidt_down
arog,tyrr,-,ecocyc_28_AND_regdb_13,no,no,lu_down
arog,cpxr,+,ecocyc_28_AND_regdb_13,yes,no,lu_down
arog,rpod,+,ecocyc_28,no,yes,lu_down
arog,lrp,±,ecocyc_28,yes,no,lu_down
aroh,trpr,-,ecocyc_28_AND_regdb_13,no,no,houser_down-lu_down
aroh,rpod,+,ecocyc_28,no,yes,houser_down-lu_down
arok,argr,-,ecocyc_28_AND_regdb_13,yes,no,lu_down
arok,rpod,+,ecocyc_28,no,yes,lu_down
arol,trpr,-,ecocyc_28_AND_regdb_13,no,no,kim_down
arol,tyrr,-,ecocyc_28_AND_regdb_13,no,no,kim_down
arol,rpod,+,ecocyc_28,no,yes,kim_down
arrs,rpos,+,ecocyc_28,no,yes,bie_down
arrs,rpod,+,ecocyc_28,no,yes,bie_down
arti,rpos,+,ecocyc_28,no,yes,bie_down
arti,argr,-,ecocyc_28_AND_regdb_13,yes,no,bie_down
arti,rpod,+,ecocyc_28,no,yes,bie_down
arti,lrp,±,ecocyc_28,yes,no,bie_down
artj,argr,-,ecocyc_28_AND_regdb_13,yes,no,gummesson_down
artj,rpod,+,ecocyc_28,no,yes,gummesson_down
artq,rpos,+,ecocyc_28,no,yes,houser_down
artq,argr,-,ecocyc_28_AND_regdb_13,yes,no,houser_down
artq,rpod,+,ecocyc_28,no,yes,houser_down
asd,gcvb,-,ecocyc_28,yes,no,lu_down
asd,argp,+,ecocyc_28_AND_regdb_13,no,no,lu_down
asd,sgrs,-,ecocyc_28,no,no,lu_down
asnb,gadx,+,ecocyc_28,yes,no,houser_down-rajacharya_downregulated
asnb,gcvb,-,ecocyc_28,yes,no,houser_down-rajacharya_downregulated
asnb,lrp,+,ecocyc_28,yes,no,houser_down-rajacharya_downregulated
asnc,nac,-,ecocyc_28_AND_regdb_13,yes,no,houser_down
asnc,asnc,-,ecocyc_28,no,no,houser_down
asnc,rpod,+,ecocyc_28,no,yes,houser_down
aspa,rpod,+,ecocyc_28,no,yes,mori_down
aspa,crp,+,ecocyc_28_AND_regdb_13,yes,no,mori_down
aspa,lrp,±,ecocyc_28_AND_regdb_13,yes,no,mori_down
aspa,fnr,+,ecocyc_28_AND_regdb_13,yes,no,mori_down
aspa,narl,-,ecocyc_28_AND_regdb_13,yes,no,mori_down
aspa,dcur,+,ecocyc_28,no,no,mori_down
aspc,fur,-,ecocyc_28,yes,no,houser_down-lu_down-rajacharya_downregulated
aspc,fnr,±,ecocyc_28,yes,no,houser_down-lu_down-rajacharya_downregulated
aspc,lrp,+,ecocyc_28,yes,no,houser_down-lu_down-rajacharya_downregulated
asps,lrp,-,ecocyc_28,yes,no,rajacharya_downregulated
asr,rpos,+,ecocyc_28,no,yes,bie_down
asr,rpod,+,ecocyc_28,no,yes,bie_down
asr,phob,+,ecocyc_28_AND_regdb_13,yes,no,bie_down
asr,rsta,+,ecocyc_28_AND_regdb_13,no,no,bie_down
asr,hns,-,ecocyc_28,yes,no,bie_down
asr,rcda,+,ecocyc_28_AND_regdb_13,no,no,bie_down
astc,glng,+,ecocyc_28,yes,no,rajacharya_downregulated
astc,rpon,+,ecocyc_28,no,yes,rajacharya_downregulated
astc,rpod,+,ecocyc_28,no,yes,rajacharya_downregulated
astc,argr,+,ecocyc_28_AND_regdb_13,yes,no,rajacharya_downregulated
astc,rpos,+,ecocyc_28,no,yes,rajacharya_downregulated
astc,rob,-,ecocyc_28,yes,no,rajacharya_downregulated
astc,lrp,±,ecocyc_28,yes,no,rajacharya_downregulated
astc,cpxr,-,ecocyc_28,yes,no,rajacharya_downregulated
astc,ntrc,+,regdb_13,no,no,rajacharya_downregulated
aste,glng,+,ecocyc_28,yes,no,bie_down-vazulka_down
aste,rpon,+,ecocyc_28,no,yes,bie_down-vazulka_down
aste,rpos,+,ecocyc_28,no,yes,bie_down-vazulka_down
aste,rpod,+,ecocyc_28,no,yes,bie_down-vazulka_down
aste,argr,+,ecocyc_28_AND_regdb_13,yes,no,bie_down-vazulka_down
aste,ntrc,+,regdb_13,no,no,bie_down-vazulka_down
atoa,atoc,+,ecocyc_28_AND_regdb_13,no,no,kim_down
atoa,rpon,+,ecocyc_28,no,yes,kim_down
atoa,ihfa,+,ecocyc_28,yes,no,kim_down
atoa,ihfb,+,ecocyc_28,yes,no,kim_down
atoa,ihf,+,regdb_13,no,no,kim_down
atod,spf,-,ecocyc_28,yes,no,kim_down
atod,rpon,+,ecocyc_28,no,yes,kim_down
atod,ihfa,+,ecocyc_28,yes,no,kim_down
atod,atoc,+,ecocyc_28_AND_regdb_13,no,no,kim_down
atod,ihfb,+,ecocyc_28,yes,no,kim_down
atod,ihf,+,regdb_13,no,no,kim_down
atpa,rpod,+,ecocyc_28,no,yes,houser_down
atpa,lrp,-,ecocyc_28,yes,no,houser_down
atpb,cpxr,+,ecocyc_28_AND_regdb_13,yes,no,houser_down-lu_down
atpb,rpod,+,ecocyc_28,no,yes,houser_down-lu_down
atpc,rpod,+,ecocyc_28,no,yes,houser_down
atpd,rpod,+,ecocyc_28,no,yes,houser_down-rajacharya_downregulated
atpe,rpod,+,ecocyc_28,no,yes,houser_down-lu_down-mori_down
atpf,rpod,+,ecocyc_28,no,yes,houser_down-lu_down
atpg,rpod,+,ecocyc_28,no,yes,houser_down
atph,rpod,+,ecocyc_28,no,yes,houser_down-lu_down
atph,lrp,-,ecocyc_28,yes,no,houser_down-lu_down
baca,rpoe,+,ecocyc_28,no,yes,houser_down
baca,cpxr,+,ecocyc_28,yes,no,houser_down
bama,rpoe,+,ecocyc_28,no,yes,houser_down-rajacharya_downregulated
bamb,rpoe,+,ecocyc_28,no,yes,houser_down
bamc,rpoe,+,ecocyc_28,no,yes,houser_down
bamc,rpod,+,ecocyc_28,no,yes,houser_down
bamd,rpoe,+,ecocyc_28,no,yes,houser_down
bcp,rpod,+,ecocyc_28,no,yes,lu_down
bcsb,fnr,+,ecocyc_28,yes,no,houser_down
bcsb,rpod,+,ecocyc_28,no,yes,houser_down
bcsz,fnr,+,ecocyc_28,yes,no,houser_down
bcsz,rpod,+,ecocyc_28,no,yes,houser_down
beta,beti,-,ecocyc_28_AND_regdb_13,no,no,houser_down
beta,cra,+,ecocyc_28,yes,no,houser_down
beta,arca,-,ecocyc_28,yes,no,houser_down
beta,rpod,+,ecocyc_28,no,yes,houser_down
betb,beti,-,ecocyc_28_AND_regdb_13,no,no,houser_down
betb,cra,+,ecocyc_28,yes,no,houser_down
betb,arca,-,ecocyc_28_AND_regdb_13,yes,no,houser_down
betb,rpod,+,ecocyc_28,no,yes,houser_down
bhsa,comr,-,ecocyc_28_AND_regdb_13,no,no,radzikowski_down
bhsa,rpoe,+,ecocyc_28,no,yes,radzikowski_down
bhsa,crp,-,ecocyc_28_AND_regdb_13,yes,no,radzikowski_down
bhsa,rpod,+,ecocyc_28,no,yes,radzikowski_down
bioa,bira,-,ecocyc_28_AND_regdb_13,no,no,ceroni_down-gummesson_down
bioa,rpod,+,ecocyc_28,no,yes,ceroni_down-gummesson_down
biob,bira,-,ecocyc_28_AND_regdb_13,no,no,ceroni_down-gummesson_down
biob,rpod,+,ecocyc_28,no,yes,ceroni_down-gummesson_down
bioc,bira,-,ecocyc_28_AND_regdb_13,no,no,gummesson_down-houser_down-schmidt_down
bioc,rpod,+,ecocyc_28,no,yes,gummesson_down-houser_down-schmidt_down
biod,bira,-,ecocyc_28_AND_regdb_13,no,no,gummesson_down
biod,rpod,+,ecocyc_28,no,yes,gummesson_down
biof,bira,-,ecocyc_28_AND_regdb_13,no,no,gummesson_down
biof,rpod,+,ecocyc_28,no,yes,gummesson_down
bisc,nac,+,ecocyc_28_AND_regdb_13,yes,no,houser_down
bord,nac,-,ecocyc_28_AND_regdb_13,yes,no,schmidt_down
bord,lrp,+,ecocyc_28,yes,no,schmidt_down
bord,phop,+,ecocyc_28_AND_regdb_13,no,no,schmidt_down
brnq,lrp,-,ecocyc_28_AND_regdb_13,yes,no,mori_down
btuf,rpos,+,ecocyc_28,no,yes,houser_down
btuf,rpod,+,ecocyc_28,no,yes,houser_down
caid,rpod,+,ecocyc_28,no,yes,schmidt_down
caid,crp,+,ecocyc_28_AND_regdb_13,yes,no,schmidt_down
caid,arca,+,ecocyc_28,yes,no,schmidt_down
caid,hns,-,ecocyc_28,yes,no,schmidt_down
caid,fnr,+,ecocyc_28,yes,no,schmidt_down
caid,caif,+,ecocyc_28_AND_regdb_13,no,no,schmidt_down
cait,rpod,+,ecocyc_28,no,yes,ceroni_down
cait,crp,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
cait,arca,+,ecocyc_28,yes,no,ceroni_down
cait,hns,-,ecocyc_28,yes,no,ceroni_down
cait,fnr,+,ecocyc_28,yes,no,ceroni_down
cait,caif,+,ecocyc_28_AND_regdb_13,no,no,ceroni_down
can,rpoh,+,ecocyc_28,no,yes,houser_down
can,lrp,+,ecocyc_28,yes,no,houser_down
can,rpod,+,ecocyc_28,no,yes,houser_down
cara,ihfb,±,ecocyc_28,yes,no,emani_down-gummesson_down-kim_down-rajacharya_downregulated
cara,rutr,+,ecocyc_28_AND_regdb_13,no,no,emani_down-gummesson_down-kim_down-rajacharya_downregulated
cara,ihfa,±,ecocyc_28,yes,no,emani_down-gummesson_down-kim_down-rajacharya_downregulated
cara,rpod,+,ecocyc_28,no,yes,emani_down-gummesson_down-kim_down-rajacharya_downregulated
cara,argr,-,ecocyc_28_AND_regdb_13,yes,no,emani_down-gummesson_down-kim_down-rajacharya_downregulated
cara,arca,+,ecocyc_28_AND_regdb_13,yes,no,emani_down-gummesson_down-kim_down-rajacharya_downregulated
cara,purr,-,ecocyc_28_AND_regdb_13,yes,no,emani_down-gummesson_down-kim_down-rajacharya_downregulated
cara,pepa,-,ecocyc_28_AND_regdb_13,no,no,emani_down-gummesson_down-kim_down-rajacharya_downregulated
cara,fis,+,ecocyc_28,yes,no,emani_down-gummesson_down-kim_down-rajacharya_downregulated
cara,cpxr,+,ecocyc_28_AND_regdb_13,yes,no,emani_down-gummesson_down-kim_down-rajacharya_downregulated
cara,ihf,±,regdb_13,no,no,emani_down-gummesson_down-kim_down-rajacharya_downregulated
carb,ihfb,±,ecocyc_28,yes,no,emani_down-gummesson_down-houser_down
carb,rutr,+,ecocyc_28_AND_regdb_13,no,no,emani_down-gummesson_down-houser_down
carb,ihfa,±,ecocyc_28,yes,no,emani_down-gummesson_down-houser_down
carb,rpod,+,ecocyc_28,no,yes,emani_down-gummesson_down-houser_down
carb,argr,-,ecocyc_28_AND_regdb_13,yes,no,emani_down-gummesson_down-houser_down
carb,purr,-,ecocyc_28_AND_regdb_13,yes,no,emani_down-gummesson_down-houser_down
carb,pepa,-,ecocyc_28_AND_regdb_13,no,no,emani_down-gummesson_down-houser_down
carb,fis,+,ecocyc_28,yes,no,emani_down-gummesson_down-houser_down
carb,cpxr,+,ecocyc_28_AND_regdb_13,yes,no,emani_down-gummesson_down-houser_down
carb,ihf,±,regdb_13,no,no,emani_down-gummesson_down-houser_down
cbl,glng,+,ecocyc_28,yes,no,houser_down-lu_down-schmidt_down
cbl,rpod,+,ecocyc_28,no,yes,houser_down-lu_down-schmidt_down
cbl,cysb,+,ecocyc_28_AND_regdb_13,yes,no,houser_down-lu_down-schmidt_down
cbl,lrp,+,ecocyc_28,yes,no,houser_down-lu_down-schmidt_down
cbl,cpxr,-,ecocyc_28,yes,no,houser_down-lu_down-schmidt_down
ccmd,mode,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
ccmd,rpod,+,ecocyc_28,no,yes,ceroni_down
ccmd,flhd,+,ecocyc_28,yes,no,ceroni_down
ccmd,flhc,+,ecocyc_28,yes,no,ceroni_down
ccmd,narp,±,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
ccmd,narl,-,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
ccmd,fnr,+,ecocyc_28_AND_regdb_13,yes,no,ceroni_down
ccmh,mode,+,ecocyc_28_AND_regdb_13,yes,no,houser_down
ccmh,rpod,+,ecocyc_28,no,yes,houser_down
ccmh,flhd,+,ecocyc_28,yes,no,houser_down
ccmh,flhc,+,ecocyc_28,yes,no,houser_down
ccmh,nac,-,ecocyc_28_AND_regdb_13,yes,no,houser_down
ccmh,narp,±,ecocyc_28_AND_regdb_13,yes,no,houser_down
ccmh,narl,-,ecocyc_28_AND_regdb_13,yes,no,houser_down
ccmh,fnr,+,ecocyc_28_AND_regdb_13,yes,no,houser_down
cdd,rpod,+,ecocyc_28,no,yes,mori_down
cdd,crp,±,ecocyc_28_AND_regdb_13,yes,no,mori_down
cdd,nsrr,-,ecocyc_28,yes,no,mori_down
cdd,cytr,-,ecocyc_28_AND_regdb_13,no,no,mori_down
ceda,rpod,+,ecocyc_28,no,yes,rajacharya_downregulated
cfa,arrs,+,ecocyc_28_AND_regdb_13,no,no,radzikowski_down-vazulka_down
cfa,rpos,+,ecocyc_28,no,yes,radzikowski_down-vazulka_down
cfa,rpod,+,ecocyc_28,no,yes,radzikowski_down-vazulka_down
cfa,nac,-,ecocyc_28_AND_regdb_13,yes,no,radzikowski_down-vazulka_down
cfa,rydc,+,ecocyc_28_AND_regdb_13,no,no,radzikowski_down-vazulka_down
cfa,cpxq,-,ecocyc_28_AND_regdb_13,no,no,radzikowski_down-vazulka_down
chaa,glar,-,ecocyc_28_AND_regdb_13,yes,no,houser_down
chaa,cpxr,+,ecocyc_28_AND_regdb_13,yes,no,houser_down
chea,nac,+,ecocyc_28_AND_regdb_13,yes,no,mori_down
chea,flia,+,ecocyc_28,no,yes,mori_down
chea,cpxr,-,ecocyc_28_AND_regdb_13,yes,no,mori_down
cher,flia,+,ecocyc_28,no,yes,mori_down-zhu_down
cher,fnr,+,ecocyc_28,yes,no,mori_down-zhu_down
chew,flia,+,ecocyc_28,no,yes,rajacharya_downregulated
chew,cpxr,-,ecocyc_28_AND_regdb_13,yes,no,rajacharya_downregulated
chez,flia,+,ecocyc_28,no,yes,mori_down
